Type,Electrolyte,Measure,Sweep,VGSmin [V],VGSmin [V],IDSmin [A],IDSmin [A],IDSmax [A],IDSmax [A],Ronoff,Ronoff,Res [ohm],Res [ohm],IDS(-0.6V) [A],IDS(-0.6V) [A],IDS(+0.6V) [A],IDS(+0.6V) [A],VGS min |gm| [V],VGS min |gm| [V],min |gm| [S],min |gm| [S],VGS min gm [V],VGS min gm [V],min gm [S],min gm [S],VGS max gm [V],VGS max gm [V],max gm [S],max gm [S]
,,,,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
Standard,KCl,410,49,0.09999999999999999,0.019999999999999993,6.605452000000001e-06,3.997085834462778e-06,1.2710807666666666e-05,5.538831692991431e-06,2.0774529927792202,0.4085979071440944,18978.51338278799,10797.066654596278,1.2710807666666666e-05,5.538831692991431e-06,8.886034666666667e-06,4.465476859902684e-06,0.09999999999999999,0.019999999999999993,8.938333333334749e-08,3.653984412028948e-08,-0.5666666666666667,0.05773502691896256,-4.2778999999999985e-05,2.2060224721203535e-05,0.6,0.0,8.324733333333303e-06,1.289473086509878e-06
Standard,KCl,410,50,0.09999999999999999,0.019999999999999993,6.585525333333334e-06,3.973908101894952e-06,1.2711649000000001e-05,5.537754901825559e-06,2.0823448592402873,0.4066535397788031,18990.358397577405,10779.137766225616,1.2682115666666666e-05,5.488796588271998e-06,8.892616666666667e-06,4.475873508064357e-06,0.09999999999999999,0.019999999999999993,1.0757500000000606e-07,1.509198876888928e-08,-0.5666666666666667,0.05773502691896256,-4.261594999999995e-05,2.1765298003530716e-05,0.6,0.0,8.308116666666685e-06,1.2288182273360717e-06
Standard,KCl,410,51,0.09999999999999999,0.019999999999999993,6.6087366666666655e-06,3.991132337563155e-06,1.2740084333333335e-05,5.52017777988321e-06,2.0821916462885235,0.41174744802801616,18945.692739309066,10784.410638715997,1.2740084333333335e-05,5.52017777988321e-06,8.891047666666667e-06,4.473088131690045e-06,0.09999999999999999,0.019999999999999993,7.839166666665956e-08,4.44497211277452e-08,-0.5666666666666667,0.05773502691896256,-4.3117833333333295e-05,2.2380258668820856e-05,0.6,0.0,8.320483333333333e-06,1.2691716218988588e-06
Standard,KCl,410,52,0.09999999999999999,0.019999999999999993,6.606899e-06,3.99455203537806e-06,1.2758490000000001e-05,5.527554422454835e-06,2.0858244438192517,0.40988754565115737,18966.02860369763,10805.906544854188,1.2758490000000001e-05,5.527554422454835e-06,8.881985666666666e-06,4.475519988854517e-06,0.09999999999999999,0.019999999999999993,7.663333333335003e-08,5.4401495460464866e-08,-0.5666666666666667,0.05773502691896256,-4.315054999999996e-05,2.202785608570427e-05,0.6,0.0,8.356066666666656e-06,1.2844835395338345e-06
Standard,KCl,410,53,0.09999999999999999,0.019999999999999993,6.600493333333333e-06,3.993741709515318e-06,1.2768825666666667e-05,5.511506324006744e-06,2.091413602734665,0.41561136474117694,18970.284156304948,10798.558457612926,1.2768825666666667e-05,5.511506324006744e-06,8.873322333333334e-06,4.476778783095758e-06,0.09999999999999999,0.019999999999999993,7.213333333331983e-08,6.230221872719514e-08,-0.5666666666666667,0.05773502691896256,-4.3710699999999974e-05,2.2622523553584778e-05,0.6,0.0,8.307449999999986e-06,1.2562433910274063e-06
Standard,KCl,410,54,0.09999999999999999,0.019999999999999993,6.599776666666667e-06,3.994731892846169e-06,1.2756049e-05,5.528352512142564e-06,2.0881899276425475,0.4115371902230459,18966.405398204006,10802.82056401584,1.2756049e-05,5.528352512142564e-06,8.870525666666665e-06,4.478111512976909e-06,0.09999999999999999,0.019999999999999993,1.0966666666666774e-07,1.0532951074288393e-07,-0.5666666666666667,0.05773502691896256,-4.295916666666659e-05,2.1936533125891454e-05,0.6,0.0,8.35449999999998e-06,1.3173908768850516e-06
Standard,KCl,410,55,0.10666666666666667,0.01154700538379251,6.598983333333333e-06,3.992875397217189e-06,1.2769485666666667e-05,5.5091931118736745e-06,2.092246986209761,0.4161974043437536,18962.90098207879,10800.853427544369,1.2769485666666667e-05,5.5091931118736745e-06,8.865191333333335e-06,4.479454513628455e-06,0.09999999999999999,0.019999999999999993,1.2454999999999866e-07,1.452166979895844e-07,-0.5666666666666667,0.05773502691896256,-4.317644999999993e-05,2.229403044724078e-05,0.6,0.0,8.357350000000014e-06,1.2993399276171136e-06
Standard,KCl,410,56,0.10666666666666667,0.01154700538379251,6.599353333333334e-06,3.992903914075862e-06,1.2786559e-05,5.517889550113613e-06,2.093987200335165,0.4119525755876131,18963.40878325443,10803.5317545459,1.2786559e-05,5.517889550113613e-06,8.852071333333333e-06,4.48215984688368e-06,0.10666666666666667,0.01154700538379251,6.552499999998728e-08,4.229260425893128e-08,-0.5666666666666667,0.05773502691896256,-4.354383333333333e-05,2.2074006349852585e-05,0.6,0.0,8.237399999999975e-06,1.2803695199042982e-06
Standard,KCl,410,57,0.10666666666666667,0.01154700538379251,6.593861333333334e-06,3.992610003824107e-06,1.2772019e-05,5.515751771850597e-06,2.09476016493154,0.4187051699667689,18975.976028644985,10800.013994555962,1.2772019e-05,5.515751771850597e-06,8.844278e-06,4.4847651028736176e-06,0.10666666666666667,0.01154700538379251,7.597500000000906e-08,8.121792828554397e-08,-0.5666666666666667,0.05773502691896256,-4.353289999999995e-05,2.2693173217511916e-05,0.6,0.0,8.310116666666669e-06,1.250112181299509e-06
Standard,KCl,410,58,0.09999999999999999,0.019999999999999993,6.58852e-06,3.99272332239538e-06,1.2772645666666668e-05,5.515104751368403e-06,2.0972507481055316,0.420874666756304,18987.072049338527,10806.195202468305,1.2772645666666668e-05,5.515104751368403e-06,8.836716666666666e-06,4.486559246375036e-06,0.10666666666666667,0.01154700538379251,7.991666666668267e-08,8.66026606596626e-08,-0.5666666666666667,0.05773502691896256,-4.321566666666659e-05,2.2395880783825714e-05,0.6,0.0,8.274999999999967e-06,1.2608410179320762e-06
Standard,KCl,410,59,0.10666666666666667,0.01154700538379251,6.5908743333333335e-06,3.992966276684081e-06,1.2782057666666668e-05,5.4895108733808265e-06,2.0998621201925203,0.42511781454266195,18987.244772744943,10828.55778627714,1.2782057666666668e-05,5.4895108733808265e-06,8.833001333333332e-06,4.485609718803715e-06,0.10666666666666667,0.01154700538379251,5.6474999999986614e-08,5.221950665222593e-08,-0.5666666666666667,0.05773502691896256,-4.387426666666667e-05,2.2826934331252894e-05,0.6,0.0,8.30896666666665e-06,1.3033611983380965e-06
Standard,KCl,410,60,0.10666666666666667,0.01154700538379251,6.58604e-06,3.989388097761234e-06,1.2789993333333334e-05,5.508149748639132e-06,2.101355522396179,0.4216659965692785,18982.279933997488,10819.497876088497,1.2789993333333334e-05,5.508149748639132e-06,8.82771e-06,4.486577167492943e-06,0.10666666666666667,0.01154700538379251,6.666666666668184e-08,1.7941455719467116e-08,-0.5666666666666667,0.05773502691896256,-4.362321666666661e-05,2.2404863869611727e-05,0.6,0.0,8.304999999999964e-06,1.2883569536428815e-06
Standard,KCl,410,61,0.10666666666666667,0.01154700538379251,6.58655e-06,3.994526258919823e-06,1.2797385666666667e-05,5.508010747393865e-06,2.1034530741209148,0.42421750774958006,18991.355392154557,10828.069399779266,1.2797385666666667e-05,5.508010747393865e-06,8.819526666666667e-06,4.486377850537372e-06,0.10666666666666667,0.01154700538379251,8.208333333334731e-08,5.707305260220199e-08,-0.5666666666666667,0.05773502691896256,-4.361774999999999e-05,2.248554953603533e-05,0.6,0.0,8.31711666666665e-06,1.3392645410199384e-06
Standard,KCl,410,62,0.10666666666666667,0.01154700538379251,6.584325666666666e-06,3.990987261359817e-06,1.2799981e-05,5.501835934692436e-06,2.1049652185257752,0.42631928918865725,18981.071609021725,10814.628778074704,1.2799981e-05,5.501835934692436e-06,8.815537666666666e-06,4.488402049031073e-06,0.10666666666666667,0.01154700538379251,5.533333333335529e-08,4.414842390542572e-08,-0.5666666666666667,0.05773502691896256,-4.3684249999999974e-05,2.2658453484571704e-05,0.6,0.0,8.314049999999997e-06,1.3018267290619067e-06
Standard,KCl,410,63,0.10666666666666667,0.01154700538379251,6.582888666666667e-06,3.993960126690842e-06,1.2798892333333333e-05,5.491192611980237e-06,2.1065427604027733,0.42891680364690676,18995.680308154824,10837.32078503829,1.2798892333333333e-05,5.491192611980237e-06,8.810561e-06,4.490224670518503e-06,0.10666666666666667,0.01154700538379251,5.3108333333337414e-08,3.5295133635286674e-08,-0.5666666666666667,0.05773502691896256,-4.360656666666665e-05,2.2766379615857566e-05,0.6,0.0,8.276433333333334e-06,1.2938943410624076e-06
Standard,KCl,410,64,0.11333333333333334,0.023094010767585035,6.583937666666666e-06,3.992650738963569e-06,1.28097e-05,5.508602190211234e-06,2.107204313191857,0.4281335002088757,18981.37733385959,10830.032534236349,1.28097e-05,5.508602190211234e-06,8.803923333333333e-06,4.48973258094982e-06,0.10666666666666667,0.01154700538379251,5.264166666665617e-08,5.822802339367751e-08,-0.5666666666666667,0.05773502691896256,-4.338294999999996e-05,2.2441566397702686e-05,0.6,0.0,8.331783333333312e-06,1.3751971734385314e-06
Standard,KCl,410,65,0.10666666666666667,0.01154700538379251,6.579245333333333e-06,3.988645658598459e-06,1.2803429e-05,5.492290857249186e-06,2.1082865072207677,0.42953497215074266,18989.906105333455,10824.158946353606,1.2803429e-05,5.492290857249186e-06,8.797219e-06,4.488579311632245e-06,0.10666666666666667,0.01154700538379251,6.035833333334315e-08,7.257356755964506e-08,-0.5666666666666667,0.05773502691896256,-4.340466666666663e-05,2.2503610878775283e-05,0.6,0.0,8.3324e-06,1.367874438682168e-06
Standard,KCl,410,66,0.10666666666666667,0.01154700538379251,6.575376666666666e-06,3.989731271280477e-06,1.2834503333333334e-05,5.495491655132718e-06,2.1151637353041726,0.4297875373125109,19014.795751601196,10872.44252478969,1.2834503333333334e-05,5.495491655132718e-06,8.791472333333334e-06,4.488877926921864e-06,0.10666666666666667,0.01154700538379251,5.130833333333798e-08,3.813927055323169e-08,-0.5666666666666667,0.05773502691896256,-4.4392716666666615e-05,2.2797836043489594e-05,0.6,0.0,8.282666666666636e-06,1.3508732669400434e-06
Standard,KCl,410,67,0.11333333333333334,0.023094010767585035,6.573753333333333e-06,3.983193234636293e-06,1.2832179e-05,5.483503044697159e-06,2.1153027567195264,0.43075441829558864,18983.658234130344,10826.06003241853,1.2832179e-05,5.483503044697159e-06,8.785586666666667e-06,4.4882709855781135e-06,0.10666666666666667,0.01154700538379251,5.863333333334671e-08,6.687602958708095e-08,-0.5666666666666667,0.05773502691896256,-4.416761666666661e-05,2.2801760392913353e-05,0.6,0.0,8.292833333333335e-06,1.2989513552606013e-06
Standard,KCl,410,68,0.13333333333333333,0.04163331998932265,6.5697656666666665e-06,3.987399391170432e-06,1.2836044333333334e-05,5.4804285625374536e-06,2.1193477441154767,0.4372297287621781,18992.285007026716,10827.031121957301,1.2836044333333334e-05,5.4804285625374536e-06,8.77737e-06,4.4871415264362904e-06,0.12,0.034641016151377546,7.349999999998726e-08,4.091760012514541e-08,-0.5666666666666667,0.05773502691896256,-4.4078099999999946e-05,2.3057127568931865e-05,0.6,0.0,8.315833333333334e-06,1.3119267217849447e-06
Standard,KCl,410,69,0.12,0.020000000000000004,6.5717510000000005e-06,3.986605440360634e-06,1.2819102333333334e-05,5.482287641953524e-06,2.1148432636869328,0.43366331929819785,18999.3094825396,10849.640290124691,1.2819102333333334e-05,5.482287641953524e-06,8.772056666666668e-06,4.486816185166531e-06,0.11333333333333334,0.023094010767585035,1.0135833333332462e-07,7.334118187169201e-08,-0.5666666666666667,0.05773502691896256,-4.352706666666664e-05,2.2618519868977584e-05,0.6,0.0,8.365500000000003e-06,1.351401734311444e-06
Standard,KCl,410,70,0.11333333333333334,0.023094010767585035,6.5681619999999994e-06,3.982357814774182e-06,1.283538e-05,5.476771230597459e-06,2.1187687084347586,0.43386158751610926,18997.294000307567,10833.410446345079,1.283538e-05,5.476771230597459e-06,8.766427666666666e-06,4.485109331282386e-06,0.11333333333333334,0.023094010767585035,6.024999999999997e-08,5.556133997666015e-08,-0.5666666666666667,0.05773502691896256,-4.412908333333329e-05,2.2942689680393482e-05,0.6,0.0,8.327716666666633e-06,1.306326037340321e-06
Standard,KCl,410,71,0.11333333333333334,0.023094010767585035,6.564470999999999e-06,3.981819270007492e-06,1.2844227666666667e-05,5.4759475561665424e-06,2.1218793716304374,0.43497991463753133,19003.028293921092,10844.452960321109,1.2844227666666667e-05,5.4759475561665424e-06,8.759038000000001e-06,4.48409914360432e-06,0.11333333333333334,0.023094010767585035,1.4230833333331164e-07,1.3717858873869293e-07,-0.5666666666666667,0.05773502691896256,-4.412433333333331e-05,2.2622173361181152e-05,0.6,0.0,8.289950000000032e-06,1.3095609980065883e-06
Standard,KCl,410,72,0.11333333333333334,0.023094010767585035,6.559703333333333e-06,3.977156769707769e-06,1.2838507666666668e-05,5.460452340638671e-06,2.123398632203688,0.43854027368391807,19011.270526846878,10850.885722924191,1.2838507666666668e-05,5.460452340638671e-06,8.751227666666667e-06,4.480397915921791e-06,0.11333333333333334,0.023094010767585035,1.0913333333332417e-07,4.522545144421733e-08,-0.5666666666666667,0.05773502691896256,-4.399249999999998e-05,2.2982361056906206e-05,0.6,0.0,8.28004999999999e-06,1.3349581201295902e-06
Standard,KCl,410,73,0.11333333333333334,0.023094010767585035,6.558999e-06,3.974748429620798e-06,1.2836326666666667e-05,5.459074075833131e-06,2.1228860370312495,0.4369582233255931,19011.497015080342,10857.31052680306,1.2836326666666667e-05,5.459074075833131e-06,8.744399999999999e-06,4.4789282910612666e-06,0.11333333333333334,0.023094010767585035,1.135500000000107e-07,4.997319281374358e-08,-0.5666666666666667,0.05773502691896256,-4.393761666666663e-05,2.261161430362352e-05,0.6,0.0,8.283666666666677e-06,1.3628676103471466e-06
Standard,KCl,410,74,0.12,0.020000000000000004,6.5540290000000004e-06,3.970825564106663e-06,1.285241e-05,5.421694801194549e-06,2.130335304667661,0.44709006726598455,19019.7493717204,10853.18681639866,1.285241e-05,5.421694801194549e-06,8.738364333333334e-06,4.476703533613359e-06,0.11333333333333334,0.023094010767585035,1.593583333333253e-07,6.74628894899493e-08,-0.5666666666666667,0.05773502691896256,-4.4646333333333306e-05,2.3535063741858292e-05,0.6,0.0,8.292766666666637e-06,1.3589108564704476e-06
Standard,KCl,410,75,0.11333333333333334,0.023094010767585035,6.553433333333333e-06,3.9691572772759125e-06,1.2844205666666668e-05,5.43072035768703e-06,2.1280392703312327,0.4437599453560734,19006.086709665007,10841.896857454447,1.2844205666666668e-05,5.43072035768703e-06,8.733236666666666e-06,4.474243450336864e-06,0.11333333333333334,0.023094010767585035,9.283333333331779e-08,3.3001262602111924e-08,-0.5666666666666667,0.05773502691896256,-4.4253616666666635e-05,2.3177141412733186e-05,0.6,0.0,8.266333333333344e-06,1.3507889447775711e-06
Standard,KCl,410,76,0.11333333333333334,0.023094010767585035,6.546853333333334e-06,3.961991450330545e-06,1.2840437666666667e-05,5.43887350322255e-06,2.1278190249318265,0.43855165020784914,19022.55511130419,10849.161084806645,1.2840437666666667e-05,5.43887350322255e-06,8.726125666666666e-06,4.473048562832326e-06,0.11333333333333334,0.023094010767585035,1.3039166666666064e-07,7.808723620627235e-08,-0.5666666666666667,0.05773502691896256,-4.392921666666658e-05,2.2587797168843905e-05,0.6,0.0,8.386066666666637e-06,1.4065317143005799e-06
Standard,KCl,410,77,0.11333333333333333,0.011547005383792507,6.547813333333333e-06,3.964317842407863e-06,1.2853887666666666e-05,5.4325241835206155e-06,2.1313171604989702,0.44387513607889134,19017.789155912207,10852.527966828044,1.2853887666666666e-05,5.4325241835206155e-06,8.720264333333335e-06,4.468890013028553e-06,0.12,0.020000000000000004,9.255833333333243e-08,3.0867016511681386e-08,-0.5666666666666667,0.05773502691896256,-4.4138583333333294e-05,2.3051496494714435e-05,0.6,0.0,8.344000000000009e-06,1.3728256444283258e-06
Standard,KCl,410,78,0.11333333333333334,0.023094010767585035,6.5447286666666655e-06,3.9618053227797975e-06,1.2852681e-05,5.43021045941711e-06,2.1320728960981428,0.4437935880657569,19019.990583921248,10841.316611580307,1.2852681e-05,5.43021045941711e-06,8.713654333333333e-06,4.46830613465845e-06,0.11333333333333334,0.023094010767585035,1.3744166666667046e-07,8.864111748128451e-08,-0.5666666666666667,0.05773502691896256,-4.4366166666666635e-05,2.3473885603651858e-05,0.6,0.0,8.277499999999988e-06,1.3137846180025137e-06
Standard,KCl,410,79,0.12,0.020000000000000004,6.540739e-06,3.960462020678016e-06,1.2875770999999999e-05,5.417502889341453e-06,2.1388125615734297,0.4482951699239048,19034.439025866184,10861.383600761177,1.2875770999999999e-05,5.417502889341453e-06,8.707894666666667e-06,4.467618400686918e-06,0.12,0.020000000000000004,1.3169999999999743e-07,6.954185789867322e-08,-0.5666666666666667,0.05773502691896256,-4.494693333333328e-05,2.3516979441742378e-05,0.6,0.0,8.345283333333324e-06,1.3437549500683998e-06
Standard,KCl,410,80,0.12,0.020000000000000004,6.5438689999999995e-06,3.964339433897279e-06,1.2863796666666666e-05,5.415575890026225e-06,2.136378738609284,0.45007587079936384,19028.24867757368,10862.876188447064,1.2863796666666666e-05,5.415575890026225e-06,8.701373333333334e-06,4.466240696844755e-06,0.12,0.020000000000000004,1.1178333333332885e-07,5.6959554363876426e-08,-0.5733333333333334,0.04618802153517005,-4.453944999999996e-05,2.3385299318321766e-05,0.6,0.0,8.27928333333331e-06,1.302832545200373e-06
Standard,KCl,410,81,0.12,0.020000000000000004,6.536816666666667e-06,3.959169372688333e-06,1.2877896666666668e-05,5.4137884011321815e-06,2.140642491009207,0.4481200880367964,19036.63024941472,10862.403984904116,1.2877896666666668e-05,5.4137884011321815e-06,8.696467666666666e-06,4.465515187158849e-06,0.12,0.020000000000000004,1.1816666666666601e-07,9.390002107736985e-08,-0.5666666666666667,0.05773502691896256,-4.509683333333331e-05,2.344523333394939e-05,0.6,0.0,8.269383333333312e-06,1.3021331501936588e-06
Standard,KCl,410,82,0.12,0.020000000000000004,6.5332956666666665e-06,3.959001411661322e-06,1.287519e-05,5.4133603448412704e-06,2.1412677643309097,0.4471792730993809,19042.904509281634,10866.999960651994,1.287519e-05,5.4133603448412704e-06,8.69383e-06,4.464703258420318e-06,0.12,0.020000000000000004,1.2324999999999356e-07,7.979986293847049e-08,-0.5666666666666667,0.05773502691896256,-4.474713333333327e-05,2.308010960688517e-05,0.6,0.0,8.327549999999996e-06,1.3898225435285066e-06
Standard,KCl,410,83,0.12,0.020000000000000004,6.531482333333333e-06,3.952756742139128e-06,1.2821695666666665e-05,5.421835912322166e-06,2.132821971130017,0.4529738710848445,19039.902763309725,10866.29079039177,1.2821695666666665e-05,5.421835912322166e-06,8.68959e-06,4.465245759451545e-06,0.12,0.020000000000000004,6.622499999999105e-08,6.141666610129763e-08,-0.5666666666666667,0.05773502691896256,-4.2150833333333316e-05,2.3368827192080722e-05,0.6,0.0,8.3366666666667e-06,1.38758336085921e-06
Standard,KCl,410,84,0.12,0.020000000000000004,6.530952333333334e-06,3.95807259147888e-06,1.2881869e-05,5.4024863646003766e-06,2.1452455724394235,0.4550795265916635,19044.472089628074,10874.208949270043,1.2881869e-05,5.4024863646003766e-06,8.684125333333334e-06,4.463909814119942e-06,0.12,0.020000000000000004,5.1558333333310305e-08,3.6666455491809585e-08,-0.5666666666666667,0.05773502691896256,-4.482514999999996e-05,2.3683843257429704e-05,0.5933333333333333,0.011547005383792509,8.335700000000007e-06,1.3911620789828905e-06
