Type,Electrolyte,Width [s],Interval [s],Train pulses #,Resistor,Measure #,Polarization,IDSmed [A],IDSmed [A],delIDS [A],delIDS [A],Gn [S],Gn [S]
,,,,,,,,mean,std,mean,std,mean,std
Standard,KCl,0.1,0.03,40,1,75,pos,6.4904526736522955e-06,2.6021636534288994e-06,1.0525406667053602e-10,3.1041944727383947e-09,-1.2614312598676316e-06,5.055218287956444e-07
Standard,KCl,0.1,0.03,40,1,76,pos,6.489318378187721e-06,2.598698440937745e-06,-1.1342954645727342e-09,5.075589573608296e-09,-1.3386542058268128e-06,6.579828372635224e-07
Standard,KCl,0.1,0.03,40,1,77,pos,6.488644310976317e-06,2.6012165423706297e-06,-6.74067211404355e-10,2.7376818063398288e-09,-1.496357544876833e-06,5.350801541237701e-07
Standard,KCl,0.1,0.03,40,1,78,pos,6.488849270394177e-06,2.599562772576895e-06,2.0495941785889764e-10,2.010097955694087e-09,-1.414333421588856e-06,7.42966581062774e-07
Standard,KCl,0.1,0.03,40,1,79,pos,6.485552100792502e-06,2.6014286956853155e-06,-3.297169601673868e-09,2.3139953056657995e-09,-1.592412493530766e-06,6.296083943504337e-07
Standard,KCl,0.1,0.03,40,1,80,pos,6.485944160822169e-06,2.599786588238952e-06,3.9206002966580287e-10,1.8320210405102273e-09,-1.427259375976246e-06,5.159522646764585e-07
Standard,KCl,0.1,0.03,40,1,81,neg,6.601210575434124e-06,2.6440983456939894e-06,1.1526641461195523e-07,6.005271241360463e-08,-2.477373809725995e-07,7.579791626916365e-08
Standard,KCl,0.1,0.03,40,1,82,neg,6.7081552611182964e-06,2.6734813436209705e-06,1.069446856841722e-07,3.387667568348638e-08,8.177328452347102e-07,3.306818842624261e-07
Standard,KCl,0.1,0.03,40,1,83,neg,6.7671948543871275e-06,2.6848252477945587e-06,5.903959326883188e-08,1.6289299265196385e-08,1.477850829800636e-06,6.566055659481229e-07
Standard,KCl,0.1,0.03,40,1,84,neg,6.802741688915647e-06,2.6936604505284046e-06,3.554683452851882e-08,1.1213316634679163e-08,1.8150432792894246e-06,7.485446880702196e-07
Standard,KCl,0.1,0.03,40,1,85,neg,6.821552333030124e-06,2.700629742183984e-06,1.8810644114477986e-08,9.751379032266156e-09,2.024505007416407e-06,8.138055499556567e-07
Standard,KCl,0.1,0.03,40,1,86,neg,6.8354183935170695e-06,2.7011620167619196e-06,1.3866060486945518e-08,6.043129190977336e-09,1.976826318766676e-06,7.887602990130552e-07
Standard,KCl,0.1,0.03,40,1,87,neg,6.849038966225762e-06,2.7090835492752154e-06,1.362057270869254e-08,8.0552407551825e-09,2.099743302974052e-06,9.233653683455081e-07
Standard,KCl,0.1,0.03,40,1,88,neg,6.8576200367699526e-06,2.713574082010217e-06,8.58107054419081e-09,6.6618920612039785e-09,2.1449128320480377e-06,7.654560246732731e-07
Standard,KCl,0.1,0.03,40,1,89,neg,6.865237497677619e-06,2.7115455101665965e-06,7.61746090766578e-09,2.048514281173434e-09,2.238926499131788e-06,6.227287190022841e-07
Standard,KCl,0.1,0.03,40,1,90,neg,6.871639303235017e-06,2.7157740802119407e-06,6.4018055573978005e-09,4.6879149536708e-09,2.304173624168294e-06,9.14493475445052e-07
Standard,KCl,0.1,0.03,40,1,91,neg,6.880852959256389e-06,2.7189464021583705e-06,9.213656021371177e-09,3.3011229046576116e-09,2.478823309050288e-06,9.454014930381455e-07
Standard,KCl,0.1,0.03,40,1,92,neg,6.878521194346574e-06,2.722918521135073e-06,-2.3317649098148765e-09,4.4578827413267705e-09,2.419384841900569e-06,8.432587413265795e-07
Standard,KCl,0.1,0.03,40,1,93,neg,6.883329481417222e-06,2.7209715019282182e-06,4.808287070648935e-09,3.3241023156811545e-09,2.5546699292605655e-06,9.716669217074143e-07
Standard,KCl,0.1,0.03,40,1,94,neg,6.887307794737324e-06,2.7225589574415092e-06,3.978313320101532e-09,1.6111080133820978e-09,2.482709783994167e-06,8.284710969691282e-07
Standard,KCl,0.1,0.03,40,1,95,neg,6.890246376107761e-06,2.726717524605402e-06,2.93858137043654e-09,5.1794552614144216e-09,2.5550424688500022e-06,9.051023449353273e-07
Standard,KCl,0.1,0.03,40,1,96,neg,6.894407449994776e-06,2.729108118857807e-06,4.161073887015053e-09,2.390880813056126e-09,2.6370130286232512e-06,1.0177997035563225e-06
Standard,KCl,0.1,0.03,40,1,97,neg,6.897401143552929e-06,2.730212753725467e-06,2.9936935581534595e-09,3.164836612814432e-09,2.6718849521522028e-06,9.794851015982142e-07
Standard,KCl,0.1,0.03,40,1,98,neg,6.901005702418749e-06,2.7299573057436413e-06,3.6045588658199312e-09,3.2315004462763427e-09,2.5856509738621483e-06,9.397450454884341e-07
Standard,KCl,0.1,0.03,40,1,99,neg,6.903173646589907e-06,2.731427076108907e-06,2.16794417115945e-09,1.6697450825107247e-09,2.6900434910871364e-06,9.595701997696966e-07
Standard,KCl,0.1,0.03,40,1,100,neg,6.906061926520923e-06,2.732415286873757e-06,2.8882799310145157e-09,1.2017406287245073e-09,2.8337756820411166e-06,1.2638741529393222e-06
Standard,KCl,0.1,0.03,40,1,101,neg,6.9039957779431565e-06,2.734577433861924e-06,-2.066148577765941e-09,2.78124570380287e-09,2.7531088888075947e-06,1.1012943211786805e-06
Standard,KCl,0.1,0.03,40,1,102,neg,6.90676540870571e-06,2.737130786713847e-06,2.769630762553074e-09,2.649212529238863e-09,2.723955408951076e-06,1.1190932594863142e-06
Standard,KCl,0.1,0.03,40,1,103,neg,6.910369891780294e-06,2.7414320726463497e-06,3.6044830745846194e-09,5.295051180638201e-09,2.7678866460974146e-06,1.182454020730878e-06
Standard,KCl,0.1,0.03,40,1,104,neg,6.911383013031903e-06,2.7415436707703e-06,1.0131212516087276e-09,1.3104151687139805e-09,2.719695998892833e-06,1.0695461024278722e-06
Standard,KCl,0.1,0.03,40,1,105,neg,6.914478334644962e-06,2.7381144463070924e-06,3.095321613059319e-09,3.801800496414677e-09,2.659172304306979e-06,1.0713892464307226e-06
Standard,KCl,0.1,0.03,40,1,106,neg,6.9180912983587425e-06,2.740641316774779e-06,3.6129637137793838e-09,4.302683265419107e-09,2.840245302350849e-06,1.3145358321218618e-06
Standard,KCl,0.1,0.03,40,1,107,neg,6.918602266842643e-06,2.7399923621444247e-06,5.109684839008305e-10,2.37788973552412e-09,2.7633590458294745e-06,1.310042791030507e-06
Standard,KCl,0.1,0.03,40,1,108,neg,6.922822689247959e-06,2.7436933481499546e-06,4.220422405315922e-09,3.993450948691606e-09,2.8490061959655357e-06,1.3170345443439305e-06
Standard,KCl,0.1,0.03,40,1,109,neg,6.92349812867944e-06,2.74251833334076e-06,6.754394314804913e-10,2.030920350643146e-09,2.816453161171309e-06,1.2249175187136426e-06
Standard,KCl,0.1,0.03,40,1,110,neg,6.925766316718387e-06,2.7429193384311034e-06,2.268188038948452e-09,6.964233863840313e-10,2.835413765795236e-06,1.0464850876851974e-06
Standard,KCl,0.1,0.03,40,1,111,neg,6.926988960817417e-06,2.7436382568176267e-06,1.222644099028526e-09,2.0187146833916218e-09,2.8727880616320687e-06,9.645420796931157e-07
Standard,KCl,0.1,0.03,40,1,112,neg,6.927984139493721e-06,2.7446234273253766e-06,9.951786763050045e-10,1.7352493030118889e-09,2.7993465988392156e-06,1.2452651824554734e-06
Standard,KCl,0.1,0.03,40,1,113,neg,6.9285349701730355e-06,2.7477104017206695e-06,5.508306793149703e-10,5.14676591494548e-09,2.771462226851236e-06,1.2640217077443657e-06
Standard,KCl,0.1,0.03,40,1,114,neg,6.928390727504545e-06,2.7479125291504153e-06,-1.4424266849179574e-10,2.048013794212674e-09,2.8840732166728723e-06,1.1956888767379672e-06
Standard,KCl,0.1,0.03,40,1,115,neg,6.930911527696911e-06,2.7472548256420813e-06,2.52080019236673e-09,1.000467415881303e-09,2.7614361513595946e-06,1.1610330638203944e-06
Standard,KCl,0.1,0.03,40,1,116,neg,6.935509585865045e-06,2.748876880961821e-06,4.598058168134353e-09,2.927450312278832e-09,2.7920831700553274e-06,1.3519703842222859e-06
Standard,KCl,0.1,0.03,40,1,117,neg,6.931928414575706e-06,2.748277772977808e-06,-3.581171289338386e-09,1.2617637863554275e-09,2.695632411636367e-06,1.1817720353342677e-06
Standard,KCl,0.1,0.03,40,1,118,neg,6.937116515409641e-06,2.7461887521060095e-06,5.188100833934146e-09,2.0911648464255714e-09,2.869314852591631e-06,1.3063540934290678e-06
Standard,KCl,0.1,0.03,40,1,119,neg,6.937368589046458e-06,2.7471751624089577e-06,2.52073636816508e-10,3.9086377707459776e-09,2.979953333148272e-06,1.369499436269799e-06
Standard,KCl,0.1,0.1,10,0,1,neg,6.758960574104822e-06,2.6979966327856056e-06,0.0,0.0,0.0,0.0
Standard,KCl,0.1,0.1,10,0,2,neg,6.76406014153667e-06,2.70812324407198e-06,5.099567431847585e-09,1.2012051278558153e-08,4.619687715430379e-08,7.436029259564155e-08
Standard,KCl,0.1,0.1,10,0,3,neg,6.769476406634244e-06,2.715437725058549e-06,5.416265097574534e-09,7.384823837584479e-09,1.8139455724830022e-07,2.5665240755170417e-07
Standard,KCl,0.1,0.1,10,0,4,neg,6.773402751702072e-06,2.718225311352585e-06,3.926345067828108e-09,4.4609804707192115e-09,2.580521369383833e-07,3.844175484836731e-07
Standard,KCl,0.1,0.1,10,0,5,neg,6.778953276923547e-06,2.7206319203428302e-06,5.550525221475532e-09,2.7300992254684788e-09,1.73777471239718e-07,8.815854089620271e-08
Standard,KCl,0.1,0.1,10,0,6,neg,6.77894698786444e-06,2.720384847723022e-06,-6.289059108196525e-12,1.1745813418245494e-09,3.020495018610208e-07,2.3361074372735408e-07
Standard,KCl,0.1,0.1,10,0,7,neg,6.779953821075413e-06,2.721945029679551e-06,1.0068332109726647e-09,4.031835751475827e-09,3.554797523370338e-07,2.8433586241453617e-07
Standard,KCl,0.1,0.1,10,0,8,neg,6.784218677168598e-06,2.722070068962941e-06,4.264856093184882e-09,3.5176404776904897e-09,2.445914123663767e-07,7.90046007345687e-08
Standard,KCl,0.1,0.1,10,0,9,neg,6.788537959424334e-06,2.724154613626224e-06,4.319282255736858e-09,3.1191578580066194e-09,3.223465296178049e-07,1.4311561145607072e-07
Standard,KCl,0.1,0.1,10,0,10,neg,6.788937838765952e-06,2.726528418820059e-06,3.9987934161782567e-10,2.3838395724119125e-09,3.937065956135121e-07,2.8112431995093283e-07
Standard,KCl,0.1,0.1,10,0,11,pos,6.813389794107471e-06,2.693823015803052e-06,2.445195534151786e-08,4.36865757306786e-08,5.926436201558617e-07,2.218177516483688e-07
Standard,KCl,0.1,0.1,10,0,12,pos,6.8008599936037825e-06,2.6799714487498816e-06,-1.2529800503687847e-08,1.3870421325999322e-08,5.522368864945777e-07,2.4842836077419954e-07
Standard,KCl,0.1,0.1,10,0,13,pos,6.792664643276337e-06,2.6687191477901035e-06,-8.19535032744478e-09,1.146924863701148e-08,3.5715474592657744e-07,2.8722414430196687e-07
Standard,KCl,0.1,0.1,10,0,14,pos,6.787996042489053e-06,2.6680276889654907e-06,-4.668600787284113e-09,7.951405587546246e-10,3.6019361368965023e-07,2.495745062620977e-07
Standard,KCl,0.1,0.1,10,0,15,pos,6.783748715132407e-06,2.6639715689413852e-06,-4.247327356646198e-09,6.0005743947866365e-09,2.7790403905372053e-07,4.547230702970529e-07
Standard,KCl,0.1,0.1,10,0,16,pos,6.777467541536976e-06,2.6630162224658575e-06,-6.281173595430751e-09,6.032648771598075e-09,1.4622835022143062e-07,3.7548700973087666e-07
Standard,KCl,0.1,0.1,10,0,17,pos,6.777073846436816e-06,2.664509250240138e-06,-3.936951001605098e-10,1.4996554188897117e-09,2.2798192321163904e-07,1.0520229495135941e-07
Standard,KCl,0.1,0.1,10,0,18,pos,6.77606645366084e-06,2.6620869957206195e-06,-1.0073927759747143e-09,2.4244974664577944e-09,2.4624194881171796e-07,2.898822571332745e-07
Standard,KCl,0.1,0.1,10,0,19,pos,6.772278340499628e-06,2.659929007006451e-06,-3.78811316121378e-09,2.43109833223298e-09,2.261860463047735e-07,2.8982224335556783e-07
Standard,KCl,0.1,0.1,10,0,20,pos,6.7734493939445435e-06,2.6615227194286798e-06,1.17105344491649e-09,1.5961029750263608e-09,1.5485234839225027e-07,4.375780414095853e-07
Standard,KCl,0.1,0.1,10,0,21,neg,6.742449847563147e-06,2.689002047854409e-06,-3.0999546381396676e-08,3.9796494105362905e-08,-7.186917038606139e-08,2.2027445571499363e-07
Standard,KCl,0.1,0.1,10,0,22,neg,6.754212060339806e-06,2.7051177677838463e-06,1.1762212776658528e-08,1.683484923025203e-08,-2.613780624670235e-08,2.707124173444463e-07
Standard,KCl,0.1,0.1,10,0,23,neg,6.762791559298202e-06,2.7122279001731285e-06,8.579498958395936e-09,7.183202717822464e-09,2.1208993250737256e-07,5.238850621822914e-07
Standard,KCl,0.1,0.1,10,0,24,neg,6.770486021544439e-06,2.715319724981804e-06,7.694462246235978e-09,3.1254821324606713e-09,3.0530147370695594e-07,6.647184766459091e-07
Standard,KCl,0.1,0.1,10,0,25,neg,6.775794655039406e-06,2.7180431049195455e-06,5.308633494968841e-09,3.265091497755489e-09,2.602577451975365e-07,3.5002670992783633e-07
Standard,KCl,0.1,0.1,10,0,26,neg,6.781094678973714e-06,2.7256025714443436e-06,5.300023934307363e-09,7.576321152280863e-09,2.594622837293685e-07,2.17321055174866e-07
Standard,KCl,0.1,0.1,10,0,27,neg,6.7839020633569904e-06,2.726735110999337e-06,2.8073843832769347e-09,3.843363899207903e-09,4.3586046422888617e-07,4.956190225162562e-07
Standard,KCl,0.1,0.1,10,0,28,neg,6.785916686038435e-06,2.725645405030821e-06,2.01462268144454e-09,4.351023840627743e-09,4.6899230275174603e-07,5.016342991699549e-07
Standard,KCl,0.1,0.1,10,0,29,neg,6.788746078903431e-06,2.7289886149491826e-06,2.829392864996643e-09,4.644727101262162e-09,3.261872709453002e-07,5.054693954931542e-07
Standard,KCl,0.1,0.1,10,0,30,neg,6.7897714358123465e-06,2.7304044656203827e-06,1.025356908914078e-09,1.8033059283491542e-09,5.131699541968521e-07,5.128104347919119e-07
Standard,KCl,0.1,0.1,10,0,31,pos,6.8171331178797785e-06,2.693891136561954e-06,2.7361682067433075e-08,4.911291614885202e-08,6.582752749972361e-07,1.0855614142351705e-07
Standard,KCl,0.1,0.1,10,0,32,pos,6.802575906941128e-06,2.6787048781940785e-06,-1.4557210938651667e-08,1.5983144166548685e-08,5.010395912220365e-07,2.560040793980063e-07
Standard,KCl,0.1,0.1,10,0,33,pos,6.7954111592429245e-06,2.669840181869245e-06,-7.164747698203151e-09,8.901484918127875e-09,3.8193576755217717e-07,3.5355640752206165e-07
Standard,KCl,0.1,0.1,10,0,34,pos,6.789551609007832e-06,2.6648315895684315e-06,-5.859550235091983e-09,5.528152350308615e-09,4.654351300111478e-07,4.078243100211869e-07
Standard,KCl,0.1,0.1,10,0,35,pos,6.785949073080263e-06,2.665361869313693e-06,-3.6025359275698006e-09,3.7002779732846935e-09,3.359217389736201e-07,4.829538646336233e-07
Standard,KCl,0.1,0.1,10,0,36,pos,6.784514274234728e-06,2.661981675705151e-06,-1.434798845534179e-09,3.4589816443480313e-09,3.323639218609562e-07,5.260610140244629e-07
Standard,KCl,0.1,0.1,10,0,37,pos,6.781151199876723e-06,2.6595403378095655e-06,-3.3630743580053185e-09,3.4506307826678083e-09,3.3829935239061373e-07,5.131553373753972e-07
Standard,KCl,0.1,0.1,10,0,38,pos,6.777734012196541e-06,2.6567845718750204e-06,-3.417187680182024e-09,2.756738525668205e-09,1.9288060666003027e-07,4.221010683574783e-07
Standard,KCl,0.1,0.1,10,0,39,pos,6.7757998330314056e-06,2.6600466293257257e-06,-1.934179165135639e-09,3.2635272068000373e-09,8.439592863549555e-08,5.540540991582914e-07
Standard,KCl,0.1,0.1,10,0,40,pos,6.776029591711572e-06,2.660103410947395e-06,2.2975868016650435e-10,8.397156436360099e-10,1.5860769655226227e-07,5.15534633256919e-07
Standard,KCl,0.1,0.1,10,0,41,neg,6.746232416676869e-06,2.690112530689502e-06,-2.9797175034702664e-08,4.0338849746574154e-08,-1.1159555212784482e-07,3.029526202435687e-07
Standard,KCl,0.1,0.1,10,0,42,neg,6.759037102278692e-06,2.7010685562484637e-06,1.2804685601822618e-08,1.2013684376511903e-08,1.7666268100869538e-07,1.96847534375895e-07
Standard,KCl,0.1,0.1,10,0,43,neg,6.766943362297314e-06,2.706156177860908e-06,7.906260018621816e-09,5.12462158250319e-09,2.0610667182279632e-07,3.9786540767855594e-07
Standard,KCl,0.1,0.1,10,0,44,neg,6.774205354975118e-06,2.7146296248472766e-06,7.261992677805188e-09,8.485026703720284e-09,2.2607622146135825e-07,4.4270122915032963e-07
Standard,KCl,0.1,0.1,10,0,45,neg,6.776596701972609e-06,2.7146721216421107e-06,2.391346997489632e-09,3.6151308227505263e-10,4.340990904469487e-07,5.077362108208373e-07
Standard,KCl,0.1,0.1,10,0,46,neg,6.782678141501087e-06,2.718284810971557e-06,6.0814395284773464e-09,4.0062117526125e-09,3.581253255177667e-07,1.8957291764231275e-07
Standard,KCl,0.1,0.1,10,0,47,neg,6.784651369272966e-06,2.720169767954716e-06,1.9732277718802126e-09,2.787005901869986e-09,4.6301826587644715e-07,4.5949836695734687e-07
Standard,KCl,0.1,0.1,10,0,48,neg,6.788078198564534e-06,2.722520603291189e-06,3.4268292915678615e-09,3.369935765458156e-09,3.533146311145323e-07,3.746015693611222e-07
Standard,KCl,0.1,0.1,10,0,49,neg,6.791603527422366e-06,2.725027511368381e-06,3.5253288578325016e-09,2.762157487309182e-09,3.8317922860774405e-07,4.920180525365451e-07
Standard,KCl,0.1,0.1,10,0,50,neg,6.793018281907719e-06,2.7270805196562187e-06,1.4147544853523296e-09,2.328297833964865e-09,4.832733688351954e-07,3.96646750828985e-07
Standard,KCl,0.1,0.1,10,0,51,pos,6.814457816638404e-06,2.6907329891268996e-06,2.1439534730685593e-08,4.799216918707966e-08,8.067737414586929e-07,1.1592357551182475e-07
Standard,KCl,0.1,0.1,10,0,52,pos,6.802556130269101e-06,2.6791296950175994e-06,-1.1901686369302364e-08,1.1856567227868131e-08,5.669544423721133e-07,1.0312244794619358e-07
Standard,KCl,0.1,0.1,10,0,53,pos,6.792761554452033e-06,2.671422917701948e-06,-9.794575817068389e-09,8.052161170908695e-09,4.425264670911204e-07,2.9436513162186224e-08
Standard,KCl,0.1,0.1,10,0,54,pos,6.787872630185824e-06,2.666529462480396e-06,-4.888924266210386e-09,5.251749957050272e-09,3.693938315126315e-07,1.0734199408216945e-07
Standard,KCl,0.1,0.1,10,0,55,pos,6.785403710063105e-06,2.6646377899461096e-06,-2.468920122717599e-09,3.973169442322526e-09,5.83648774862367e-07,1.1596656965572993e-07
Standard,KCl,0.1,0.1,10,0,56,pos,6.78067687420106e-06,2.660453100872265e-06,-4.726835862045659e-09,4.18887054593103e-09,4.414888343458502e-07,3.016664606137248e-07
Standard,KCl,0.1,0.1,10,0,57,pos,6.776648952765742e-06,2.6576335291221855e-06,-4.027921435318723e-09,3.032169396365552e-09,4.566070532938468e-07,2.3162652223924422e-07
Standard,KCl,0.1,0.1,10,0,58,pos,6.7750212281628834e-06,2.6556291347702745e-06,-1.6277246028579457e-09,3.752501253495463e-09,4.0248476466987814e-07,3.7005427929583003e-07
Standard,KCl,0.1,0.1,10,0,59,pos,6.7726296489539795e-06,2.6585671624730975e-06,-2.3915792089034035e-09,3.6032158702181634e-09,2.814969119692969e-07,4.953325410760699e-07
Standard,KCl,0.1,0.1,10,0,60,pos,6.769160755532455e-06,2.6568219798646914e-06,-3.468893421524577e-09,4.527133066059685e-09,2.1841396018890767e-07,3.6485111623188296e-07
Standard,KCl,0.1,0.1,10,0,61,neg,6.739232240754888e-06,2.686942840669623e-06,-2.992851477756603e-08,4.290407731304154e-08,-8.121059866112434e-08,1.95891888578599e-07
Standard,KCl,0.1,0.1,10,0,62,neg,6.754137231824476e-06,2.69843732129822e-06,1.490499106958678e-08,1.2145113167604974e-08,1.2948267064350754e-07,4.0515023017709557e-07
Standard,KCl,0.1,0.1,10,0,63,neg,6.764961105694165e-06,2.7067648507529846e-06,1.0823873869689306e-08,8.567067791722938e-09,1.8923440811079541e-07,4.3424252658291786e-07
Standard,KCl,0.1,0.1,10,0,64,neg,6.7724240999262195e-06,2.7130407551523514e-06,7.462994232054572e-09,6.372457214870642e-09,1.011473370963267e-07,3.074354740627334e-07
Standard,KCl,0.1,0.1,10,0,65,neg,6.777361796652103e-06,2.716308365228706e-06,4.937696725883339e-09,3.269570429076369e-09,2.97216940670624e-07,4.0016711634311074e-07
Standard,KCl,0.1,0.1,10,0,66,neg,6.78287991870596e-06,2.7211570575599085e-06,5.518122053856272e-09,5.3348675921077336e-09,3.692899636907428e-07,4.2307230333461706e-07
Standard,KCl,0.1,0.1,10,0,67,neg,6.784351792361224e-06,2.7258815862191557e-06,1.4718736552653672e-09,4.800112076262209e-09,3.289272266301692e-07,4.0235352605177577e-07
Standard,KCl,0.1,0.1,10,0,68,neg,6.787427080987028e-06,2.726934786299574e-06,3.0752886258022225e-09,1.4502718609129442e-09,3.097306141791416e-07,4.811519846706691e-07
Standard,KCl,0.1,0.1,10,0,69,neg,6.7890566294170266e-06,2.727423833261157e-06,1.6295484299995373e-09,2.0644310582120936e-09,3.811358723556704e-07,4.926115893661824e-07
Standard,KCl,0.1,0.1,10,0,70,neg,6.791148147940412e-06,2.7301683490164612e-06,2.0915185233847878e-09,3.0952000718621526e-09,3.915963584370264e-07,6.188446827768508e-07
Standard,KCl,0.1,0.1,10,0,71,pos,6.8131023179904855e-06,2.6928264748329205e-06,2.1954170050073567e-08,5.03752172889508e-08,6.615657307097459e-07,2.2785088442382172e-07
Standard,KCl,0.1,0.1,10,0,72,pos,6.798123733641279e-06,2.677636574890991e-06,-1.4978584349205523e-08,1.519618131534698e-08,6.884615022253283e-07,2.4777035236648607e-07
Standard,KCl,0.1,0.1,10,0,73,pos,6.792239810883274e-06,2.6704068648612887e-06,-5.883922758004562e-09,7.67359048031719e-09,5.187861978395619e-07,2.9903794134106735e-07
Standard,KCl,0.1,0.1,10,0,74,pos,6.7855457041171305e-06,2.6651861013195353e-06,-6.694106766144846e-09,7.005891638977467e-09,4.54935136240589e-07,3.631740092738737e-07
Standard,KCl,0.1,0.1,10,0,75,pos,6.780995329578179e-06,2.660685014426935e-06,-4.5503745389506575e-09,4.9020223537514174e-09,5.78950891186472e-07,3.5393329520839544e-07
Standard,KCl,0.1,0.1,10,0,76,pos,6.779290073777153e-06,2.6589690807703074e-06,-1.7052558010259553e-09,1.8495480837361722e-09,3.3236484165856693e-07,6.195566690673185e-07
Standard,KCl,0.1,0.1,10,0,77,pos,6.776170195722276e-06,2.658119159905869e-06,-3.1198780548776305e-09,1.3551203103010146e-09,4.6963132612691354e-07,3.2909216791090274e-07
