Type	Chip	Disp	Electrolyte	Potential [V]	Width [s]	VDS [V]	IDSant (5sp 1sa) [A]	Std IDSant [A]	IDSdep (5sp 10sd) [A]	Std IDSdep [A]	delIDS [A]	Std del IDS [A]	RatioIDS	Std RazIDS
Standard	1	1	KCl	-0.6	1.0	0.05	3.6430355999999992e-06	3.0655333468106587e-08	3.629921599999999e-06	2.3873038618867898e-08	-1.3114000000000312e-08	3.885449064057815e-08	0.9964002547765384	0.0106415334306735
Standard	1	1	KCl	0.7	1.0	0.05	3.59416e-06	2.1028734471417732e-08	3.6897680000000015e-06	2.046927014839968e-08	9.560800000000149e-08	2.9346187041548657e-08	1.026600930398202	0.0082772013869331
Standard	1	1	KCl	-0.7	1.0	0.05	3.681423599999999e-06	1.9370747118228843e-08	3.6432734e-06	2.604016682366072e-08	-3.815019999999925e-08	3.245483218447526e-08	0.9896371066888364	0.0087834018719316
Standard	1	1	KCl	0.8	1.0	0.05	3.627775399999999e-06	2.1465852827032853e-08	3.7291044000000016e-06	1.96663413029698e-08	1.013290000000025e-07	2.9112674522220213e-08	1.0279314425033046	0.0081475651690585
Standard	1	1	KCl	-0.8	1.0	0.05	3.736971800000001e-06	2.1027878452285186e-08	3.718376400000002e-06	1.8783988596457243e-08	-1.8595399999998687e-08	2.8195919913986045e-08	0.9950239389015464	0.0075242663476425
Standard	1	1	KCl	0.1	10.0	0.05	3.567832035928135e-06	6.198770872880124e-08	3.536637704590811e-06	6.101377072530888e-08	-3.1194331337323775e-08	8.69779066865101e-08	0.991256782543798	0.0242703372731684
Standard	1	1	KCl	-0.1	10.0	0.05	3.5031114770459016e-06	6.040884368545697e-08	3.526334690618756e-06	6.55046929139745e-08	2.3223213572854183e-08	8.910720054612915e-08	1.0066293104644326	0.025514225765841
Standard	1	1	KCl	0.2	10.0	0.05	3.485574830339313e-06	6.384411200902689e-08	3.4671343313373228e-06	6.179149534848637e-08	-1.844049900199027e-08	8.884964566965469e-08	0.9947094812478332	0.0254211294449633
Standard	1	1	KCl	-0.2	10.0	0.05	3.5255971257484923e-06	6.046736960478889e-08	3.5546023353293314e-06	6.026962254681308e-08	2.9005209580839084e-08	8.537406039809438e-08	1.0082270346118123	0.0243156307186586
Standard	1	1	KCl	0.3	10.0	0.05	3.4643027544910128e-06	6.15693024647641e-08	3.470346586826343e-06	6.057546769218496e-08	6.043832335330388e-09	8.637225417994227e-08	1.0017446028143746	0.0249541860924323
Standard	1	1	KCl	-0.3	10.0	0.05	3.509464510978036e-06	6.265446483699607e-08	3.539088562874248e-06	5.6844007718760853e-08	2.962405189621148e-08	8.45980093001066e-08	1.0084411886210969	0.0242174971487326
Standard	1	1	KCl	0.4	10.0	0.05	3.4378432135728504e-06	5.999183312628724e-08	3.4629225748502977e-06	5.797384691700978e-08	2.5079361277447305e-08	8.342653635510213e-08	1.00729508581963	0.0243588184025123
Standard	1	1	KCl	-0.4	10.0	0.05	3.4931893213572785e-06	5.629094170058375e-08	3.507251477045904e-06	6.180314049798752e-08	1.4062155688625124e-08	8.359604232828552e-08	1.0040255922009864	0.0239748809571013
Standard	1	1	KCl	0.5	10.0	0.05	3.415976586826342e-06	6.109721429432726e-08	3.4580923153692587e-06	6.094257323602559e-08	4.211572854291664e-08	8.629523061650215e-08	1.0123290448492344	0.0254188443673519
Standard	1	1	KCl	-0.5	10.0	0.05	3.48193449101796e-06	6.65769145844896e-08	3.572138702594803e-06	6.58476723424099e-08	9.020421157684312e-08	9.363974321036876e-08	1.0259063494185587	0.0272474357936153
Standard	1	1	KCl	0.6	10.0	0.05	3.378048263473051e-06	6.309502540120285e-08	3.5062758283433056e-06	6.703748759584064e-08	1.282275648702547e-07	9.205980107267733e-08	1.0379590683344533	0.0277430941758199
Standard	1	1	KCl	-0.6	10.0	0.05	3.49340331337325e-06	5.9008166890690655e-08	3.5967181037924035e-06	5.885654099415983e-08	1.0331479041915341e-07	8.334300317121297e-08	1.029574252140785	0.0242135098943385
Standard	1	1	KCl	0.7	10.0	0.05	3.4029371856287366e-06	5.913163056658832e-08	3.68109269461078e-06	5.9304559845972696e-08	2.781555089820429e-07	8.37471226490083e-08	1.0817398305665904	0.0256328691980811
Standard	1	1	KCl	-0.7	10.0	0.05	3.675144171656688e-06	5.499639376870522e-08	3.687160319361278e-06	5.475706955907895e-08	1.2016147704590246e-08	7.760760268337304e-08	1.003269571789118	0.0211515869037689
Standard	1	1	KCl	0.8	10.0	0.05	3.4938314171656617e-06	5.961565237576154e-08	4.111340778443114e-06	5.808585221887343e-08	6.17509361277452e-07	8.323456154855656e-08	1.176742746728862	0.0260683985558425
Standard	1	1	KCl	-0.8	10.0	0.05	4.078219620758481e-06	5.44127743388985e-08	3.899761437125752e-06	5.7652911398562825e-08	-1.7845818363272908e-07	7.927552083705554e-08	0.9562411541731688	0.0190427558386347
Standard	1	1	KCl	0.1	40.0	0.05	3.6956785714285736e-06	2.6072369242990924e-08	3.6951109523809534e-06	2.7347115780018136e-08	-5.67619047620195e-10	3.7784033392804644e-08	0.999846410060656	0.0102230942312348
Standard	1	1	KCl	-0.1	40.0	0.05	3.718667777777778e-06	2.67738437700346e-08	3.6806358730158738e-06	2.8076322587400054e-08	-3.803190476190529e-08	3.879585802961407e-08	0.9897727070460076	0.0103820500257953
Standard	1	1	KCl	0.2	40.0	0.05	3.7143160317460353e-06	2.7529295816039028e-08	3.685271746031749e-06	2.7586960313289103e-08	-2.9044285714286453e-08	3.897309979272847e-08	0.9921804484416386	0.0104518143484473
Standard	1	1	KCl	-0.2	40.0	0.05	3.673161507936511e-06	2.3066595485852246e-08	3.774013888888888e-06	2.529079867373817e-08	1.0085238095237741e-07	3.4229991598939885e-08	1.0274565604410446	0.0094359947530482
Standard	1	1	KCl	0.3	40.0	0.05	3.624718333333333e-06	2.7712107729294065e-08	3.651966587301589e-06	2.7031410889191776e-08	2.7248253968256013e-08	3.871250559522485e-08	1.0075173438216365	0.010721358151516
Standard	1	1	KCl	-0.3	40.0	0.05	3.6489390476190487e-06	2.72454275775902e-08	3.6963407936507967e-06	2.719042615637132e-08	4.7401746031748014e-08	3.849198096293297e-08	1.0129905557240475	0.010617691470302
Standard	1	1	KCl	0.4	40.0	0.05	3.589902777777777e-06	3.118364052227107e-08	3.626137619047618e-06	2.8024507429849944e-08	3.623484126984123e-08	4.192603550191624e-08	1.0100935438959913	0.0117442364257792
Standard	1	1	KCl	-0.4	40.0	0.05	3.661239603174604e-06	2.9084090754934565e-08	3.678459285714288e-06	2.8746806408464172e-08	1.7219682539683713e-08	4.089331502491559e-08	1.004703238358056	0.0111958569896436
Standard	1	1	KCl	0.5	40.0	0.05	3.604756031746032e-06	3.464687717135539e-08	3.654805793650796e-06	2.850329135670261e-08	5.00497619047641e-08	4.4864726856318483e-08	1.0138843687239831	0.0125493239204366
Standard	1	1	KCl	-0.5	40.0	0.05	3.665781269841272e-06	2.8161096483883672e-08	3.699084285714288e-06	2.990187599274861e-08	3.3303015873015893e-08	4.107516942217429e-08	1.0090848344245202	0.011252988035148
Standard	1	1	KCl	0.6	40.0	0.05	3.518471746031748e-06	2.6122395267796257e-08	3.794829841269839e-06	2.8809843900559485e-08	2.7635809523809137e-07	3.8889415527898966e-08	1.0785449238152267	0.0114527832927992
Standard	1	1	KCl	-0.6	40.0	0.05	3.820374920634917e-06	2.9919697317881624e-08	3.7925589682539673e-06	3.0819935933206985e-08	-2.781595238094949e-08	4.295412364978053e-08	0.99271905167456	0.0112037878067327
Standard	1	1	KCl	0.7	40.0	0.05	3.547708174603176e-06	2.4271505940943733e-08	4.096920793650796e-06	4.2053606924556136e-08	5.492126190476201e-07	4.855524540156647e-08	1.1548077214972878	0.014245355775096
Standard	1	1	KCl	-0.7	40.0	0.05	4.217171746031748e-06	2.6394080520582347e-08	3.956613888888889e-06	3.0807197158384175e-08	-2.605578571428593e-07	4.056760879424049e-08	0.938215023519486	0.0093726349127589
Standard	1	1	KCl	0.8	40.0	0.05	3.683001269841272e-06	2.2911063911887778e-08	4.591355634920631e-06	3.6002667023342194e-08	9.083543650793598e-07	4.2674452338234616e-08	1.246634279634258	0.0124778959846986
Standard	1	1	KCl	-0.8	40.0	0.05	4.718796349206352e-06	2.8347472680383265e-08	4.0113923015873e-06	3.457526845969985e-08	-7.074040476190517e-07	4.4710495372176215e-08	0.8500880319325438	0.0089311883725259
Standard	1	1	KCl	0.1	0.01	0.2	1.4981743942423076e-05	1.715123478945197e-07	1.5024979168332706e-05	1.7150374972538545e-07	4.3235225909628734e-08	2.4254900875938125e-07	1.002885860689903	0.0162130163683647
Standard	1	1	KCl	-0.1	0.01	0.2	1.4842927868852476e-05	1.6860257716599886e-07	1.4901060535785786e-05	1.7176038704530416e-07	5.8132666933310083e-08	2.406833180446233e-07	1.0039165229021492	0.0162465489704892
Standard	1	1	KCl	0.2	0.01	0.2	1.468322626949221e-05	1.884491052184591e-07	1.4759051219512229e-05	1.7101950350621445e-07	7.58249500200182e-08	2.544813074415289e-07	1.0051640524111218	0.0173805666606874
Standard	1	1	KCl	-0.2	0.01	0.2	1.4587554498200771e-05	1.7275775108734912e-07	1.4639236865253924e-05	1.7500935522539657e-07	5.168236705315127e-08	2.459136331665399e-07	1.003542908241373	0.016887272118777
Standard	1	1	KCl	0.3	0.01	0.2	1.4561468012794892e-05	1.73498071137432e-07	1.4575682207117198e-05	1.7683805576653006e-07	1.4214194322306452e-08	2.4773630871492336e-07	1.0009761511895516	0.0170212884256895
Standard	1	1	KCl	-0.3	0.01	0.2	1.4433215233906514e-05	1.7575914923506894e-07	1.4445151539384348e-05	1.7606479028650097e-07	1.1936305477833869e-08	2.487771872951071e-07	1.0008270025274613	0.0172435521448383
Standard	1	1	KCl	0.4	0.01	0.2	1.4310188764494233e-05	1.731507797201988e-07	1.4339785325869713e-05	1.782627449036487e-07	2.959656137547808e-08	2.4851317618648735e-07	1.00206821600068	0.0173836157702434
Standard	1	1	KCl	-0.4	0.01	0.2	1.4267422151139496e-05	1.77838951518306e-07	1.428222718912435e-05	1.754446817787754e-07	1.4805037984852629e-08	2.4981498962549495e-07	1.0010376813574322	0.017518679374307
Standard	1	1	KCl	0.5	0.01	0.2	1.416738724910026e-05	2.2297894860768682e-07	1.4222014634146266e-05	1.732886517281382e-07	5.462738504600745e-08	2.8239789011241817e-07	1.0038558545824656	0.0199809073658306
Standard	1	1	KCl	-0.5	0.01	0.2	1.4038383646541292e-05	1.714061238359275e-07	1.408433602558967e-05	1.723936436462719e-07	4.5952379048376816e-08	2.431041498166888e-07	1.003273338313396	0.0173453067224599
Standard	1	1	KCl	0.6	0.01	0.2	1.4044713474610057e-05	1.7346070201161541e-07	1.4147021271491316e-05	1.685893115809622e-07	1.023077968812613e-07	2.4189041138851534e-07	1.0072844346071006	0.0172875093378246
Standard	1	1	KCl	-0.6	0.01	0.2	1.4028590883646464e-05	1.731417406082624e-07	1.3996393762494942e-05	1.7643247114144957e-07	-3.2197121151521835e-08	2.4719724758568253e-07	0.9977048927138468	0.017601131907361
Standard	1	1	KCl	0.7	0.01	0.2	1.3903968000799596e-05	2.127155568885405e-07	1.4067916993202645e-05	1.7556543462514373e-07	1.639489924030472e-07	2.75809952644058e-07	1.011791525440336	0.01997623961215
Standard	1	1	KCl	-0.7	0.01	0.2	1.3973987285085869e-05	1.7793841657794568e-07	1.3903777089164303e-05	1.7839061318041225e-07	-7.021019592156381e-08	2.5196287616462466e-07	0.994975650507676	0.0179857258967038
Standard	1	1	KCl	0.1	0.1	0.2	1.4394216966067872e-05	6.002822479115014e-08	1.4471024151696592e-05	6.17246443126969e-08	7.680718562872033e-08	8.610063581127493e-08	1.005335975260744	0.0059971484873373
Standard	1	1	KCl	-0.1	0.1	0.2	1.44069e-05	5.588318924327778e-08	1.443307245508982e-05	5.7630467287368766e-08	2.6172455089819784e-08	8.027578464120098e-08	1.0018166611200063	0.0055769451030024
Standard	1	1	KCl	0.2	0.1	0.2	1.432612095808384e-05	6.055452171291785e-08	1.4396905588822364e-05	5.9080915435549934e-08	7.078463073852439e-08	8.460144601945548e-08	1.004940948840627	0.0059203644449444
Standard	1	1	KCl	-0.2	0.1	0.2	1.4344276247504986e-05	5.982122913055725e-08	1.4367856886227564e-05	5.32957786084886e-08	2.3580638722577908e-08	8.011878351657405e-08	1.0016439057862316	0.0055905390683371
Standard	1	1	KCl	0.3	0.1	0.2	1.4281983832335343e-05	5.7104461104924345e-08	1.436702335329343e-05	5.463564947479749e-08	8.503952095808683e-08	7.90314726651146e-08	1.0059543213293347	0.0055508746872986
Standard	1	1	KCl	-0.3	0.1	0.2	1.4229946906187648e-05	6.40701376259577e-08	1.4280296606786438e-05	6.021024969606985e-08	5.034970059879008e-08	8.79218784141481e-08	1.0035382915291762	0.0061902700699483
Standard	1	1	KCl	0.4	0.1	0.2	1.4182693013972076e-05	6.039116600213809e-08	1.4254170459081842e-05	5.8798162263703777e-08	7.147744510976562e-08	8.428710943368885e-08	1.005039765370325	0.0059583498073586
Standard	1	1	KCl	-0.4	0.1	0.2	1.4186594810379258e-05	5.8527661947270457e-08	1.4188544910179643e-05	5.3940856120773e-08	1.9500998003856544e-09	7.959336135668543e-08	1.000137460738567	0.0056108797461997
Standard	1	1	KCl	0.5	0.1	0.2	1.4096679441117775e-05	5.019155224225508e-08	1.4219096806387256e-05	5.559570297946087e-08	1.2241736526947769e-07	7.490042794448811e-08	1.0086841277607836	0.005334107594488
Standard	1	1	KCl	-0.5	0.1	0.2	1.414933473053893e-05	5.24042047108556e-08	1.4140175449101812e-05	5.0229631255344883e-08	-9.159281437117966e-09	7.25893692452633e-08	0.9993526705239824	0.0051285014213171
Standard	1	1	KCl	0.6	0.1	0.2	1.4087665868263472e-05	4.8387806859730686e-08	1.4227255888223557e-05	5.5549965168841264e-08	1.3959001996008454e-07	7.36693863348547e-08	1.0099086691340793	0.0052517706121322
Standard	1	1	KCl	-0.6	0.1	0.2	1.4075338123752496e-05	4.8360025678990665e-08	1.398404411177644e-05	4.99683458827636e-08	-9.129401197605709e-08	6.953795851139244e-08	0.993513902744404	0.0049249392597703
Standard	1	1	KCl	0.7	0.1	0.2	1.3946228343313372e-05	5.591778818095292e-08	1.4226782035928156e-05	6.368508111517723e-08	2.8055369261478377e-07	8.475015393317359e-08	1.0201168147909536	0.0061304409123618
Standard	1	1	KCl	-0.7	0.1	0.2	1.4111954890219565e-05	5.8467514749969663e-08	1.394734810379243e-05	6.043879268646267e-08	-1.6460678642713492e-07	8.409100987879226e-08	0.9883356496171046	0.0059253498500305
Standard	1	1	KCl	0.1	1.0	0.2	1.3933415999999996e-05	2.2818962397487672e-08	1.3953216e-05	2.9623862141241427e-08	1.980000000000445e-08	3.739355897826836e-08	1.0014210442005036	0.0026851531475234
Standard	1	1	KCl	-0.1	1.0	0.2	1.3885499999999993e-05	2.259291021176168e-08	1.3943669999999998e-05	2.2779011553334383e-08	5.817000000000525e-08	3.2083063432030095e-08	1.0041892621799724	0.0023153494343171
Standard	1	1	KCl	0.2	1.0	0.2	1.3891692e-05	2.277909747186317e-08	1.3965612e-05	2.338139535997788e-08	7.392000000000081e-08	3.2643175865902495e-08	1.0053211660609809	0.0023559315072127
Standard	1	1	KCl	-0.2	1.0	0.2	1.3868804e-05	2.2977894967617466e-08	1.3931976e-05	2.3508110280913543e-08	6.317199999999974e-08	3.2872707617755695e-08	1.0045549709982202	0.0023755438551147
Standard	1	1	KCl	0.3	1.0	0.2	1.387644e-05	2.233448875069886e-08	1.3874528e-05	2.1362498516258256e-08	-1.911999999998568e-09	3.0906079185367894e-08	0.9998622124983064	0.0022270737555743
Standard	1	1	KCl	-0.3	1.0	0.2	1.3790608000000008e-05	2.034139079787397e-08	1.3835669999999997e-05	2.0264327257120527e-08	4.506199999998815e-08	2.8712630300540374e-08	1.003267586171689	0.00208545969203
Standard	1	1	KCl	0.4	1.0	0.2	1.3789424e-05	2.7435397662471487e-08	1.3894079999999991e-05	2.223167440699792e-08	1.0465599999999205e-07	3.531215643141484e-08	1.0075895845975866	0.0025725639787471
Standard	1	1	KCl	-0.4	1.0	0.2	1.3768202e-05	2.7345017753118652e-08	1.3819938e-05	2.651513152899692e-08	5.1736000000000014e-08	3.8089397421308486e-08	1.003757643881169	0.0027718385045823
Standard	1	1	KCl	0.5	1.0	0.2	1.3751042e-05	3.1698993031067626e-08	1.3867618e-05	2.3877029265187383e-08	1.165760000000009e-07	3.9685497171060974e-08	1.008477612096596	0.0029016328818755
Standard	1	1	KCl	-0.5	1.0	0.2	1.3783460000000002e-05	1.9921990720952207e-08	1.3746508000000008e-05	2.5944523546228832e-08	-3.6951999999993415e-08	3.271091585887696e-08	0.9973191056527176	0.0023708427116266
Standard	1	1	KCl	0.6	1.0	0.2	1.367186e-05	2.367465707787781e-08	1.391124e-05	1.8794680098368088e-08	2.393799999999984e-07	3.022795705559844e-08	1.0175089563526831	0.0022347871245437
Standard	1	1	KCl	-0.6	1.0	0.2	1.3814452000000002e-05	2.3524301286550623e-08	1.3730056000000007e-05	2.7521451077073497e-08	-8.439599999999269e-08	3.620528995061574e-08	0.9938907457204968	0.0026140795237489
Standard	1	1	KCl	0.7	1.0	0.2	1.3609643999999998e-05	2.985682952672235e-08	1.3918876000000004e-05	2.5711266171918955e-08	3.092320000000047e-07	3.9401769979926335e-08	1.0227215348175165	0.0029330876914709
Standard	1	1	KCl	-0.7	1.0	0.2	1.3857126e-05	2.3480376609294056e-08	1.3594383999999993e-05	2.8899765976031653e-08	-2.627420000000084e-07	3.7236065302119124e-08	0.9810392140477032	0.0026669990376184
Standard	1	1	KCl	0.1	10.0	0.2	1.336171736526944e-05	6.036251914759935e-08	1.3374945908183657e-05	6.605592424774301e-08	1.3228542914215921e-08	8.94819470399916e-08	1.00099003313366	0.0066999075661046
Standard	1	1	KCl	-0.1	10.0	0.2	1.334477744510978e-05	5.980088686850292e-08	1.3401143313373266e-05	6.732490044700845e-08	5.6365868263485124e-08	9.004881059991345e-08	1.004223814784123	0.0067604537240813
Standard	1	1	KCl	0.2	10.0	0.2	1.3228662674650728e-05	6.134911233287672e-08	1.3269611377245504e-05	6.160319642923905e-08	4.094870259477612e-08	8.694059692877279e-08	1.0030954529268663	0.0065822757114598
Standard	1	1	KCl	-0.2	10.0	0.2	1.3175738522954097e-05	6.684085646529362e-08	1.3287982035928134e-05	6.032836113012444e-08	1.122435129740369e-07	9.00400535853944e-08	1.0085189541958874	0.0068659195209214
Standard	1	1	KCl	0.3	10.0	0.2	1.31248391217565e-05	4.991706187694891e-08	1.318782574850301e-05	5.29256417598183e-08	6.298662674650926e-08	7.27518839764014e-08	1.004799039909152	0.0055556076613187
Standard	1	1	KCl	-0.3	10.0	0.2	1.3106136726546912e-05	4.5000686755460427e-08	1.327406367265468e-05	4.9903299266527784e-08	1.67926946107767e-07	6.719673419257596e-08	1.0128128486381212	0.0051566853087231
Standard	1	1	KCl	0.4	10.0	0.2	1.2993790219560876e-05	5.176665571728297e-08	1.318047245508982e-05	5.549275988595698e-08	1.866822355289428e-07	7.588961090895238e-08	1.0143670347430969	0.0058796447264545
Standard	1	1	KCl	-0.4	10.0	0.2	1.312719421157684e-05	5.77006348875568e-08	1.3285008582834322e-05	5.227317118931697e-08	1.5781437125748206e-07	7.785786853372478e-08	1.0120219422912404	0.0059703036412936
Standard	1	1	KCl	0.5	10.0	0.2	1.2962715568862264e-05	5.379182537454694e-08	1.3274847305389204e-05	5.0092120914616424e-08	3.121317365269416e-07	7.350361252925128e-08	1.0240791935045397	0.0057439162296026
Standard	1	1	KCl	-0.5	10.0	0.2	1.3172953093812376e-05	5.145586434420446e-08	1.334111217564868e-05	6.026203573940294e-08	1.6815908183630405e-07	7.924152274449458e-08	1.0127654809547064	0.0060479698587991
Standard	1	1	KCl	0.6	10.0	0.2	1.2975467065868266e-05	5.8331819217076096e-08	1.3652681237524932e-05	6.46260307249753e-08	6.772141716566656e-07	8.70581700958566e-08	1.0521918916844284	0.0068688631582295
Standard	1	1	KCl	-0.6	10.0	0.2	1.352897345309381e-05	6.74109103473042e-08	1.3556101796407186e-05	6.786708876006443e-08	2.712834331337522e-08	9.56565343853662e-08	1.0020052033812787	0.0070775392781585
Standard	1	1	KCl	0.7	10.0	0.2	1.3196060079840309e-05	6.339683559290323e-08	1.4432194411177635e-05	7.115442142764296e-08	1.23613433133733e-06	9.530010730264797e-08	1.093674500105208	0.007528739861176
Standard	1	1	KCl	-0.7	10.0	0.2	1.4225710978043929e-05	6.016196322629045e-08	1.3852571656686644e-05	7.02500080786464e-08	-3.731393213572833e-07	9.249067766154277e-08	0.973770075749944	0.0064300524820161
Standard	1	1	KCl	0.1	40.0	0.2	1.3434502380952376e-05	3.0039612419032935e-08	1.3414730952380951e-05	2.6822063945299133e-08	-1.9771428571424013e-08	4.0271595803636006e-08	0.9985283095710744	0.0029951708522751
Standard	1	1	KCl	-0.1	40.0	0.2	1.3336490476190476e-05	2.4681917035988804e-08	1.3378123809523809e-05	3.0362472701863864e-08	4.163333333333314e-08	3.9128976183167154e-08	1.0031217608116365	0.0029376262374777
Standard	1	1	KCl	0.2	40.0	0.2	1.320053253968254e-05	3.210317574163674e-08	1.3217375396825405e-05	2.8408904763141903e-08	1.6842857142864307e-08	4.2868167240269095e-08	1.0012759225502632	0.0032497818370123
Standard	1	1	KCl	-0.2	40.0	0.2	1.3176689682539685e-05	2.8657918499053887e-08	1.335144206349207e-05	3.45127115206548e-08	1.7475238095238614e-07	4.4859821100917846e-08	1.0132622369625923	0.0034229817907197
Standard	1	1	KCl	0.3	40.0	0.2	1.3095234126984124e-05	3.1651227243690723e-08	1.3145751587301591e-05	3.983561970724592e-08	5.0517460317467104e-08	5.087904070923576e-08	1.0038576981386969	0.0038911169783874
Standard	1	1	KCl	-0.3	40.0	0.2	1.3130049206349215e-05	3.1458454497401426e-08	1.3371309523809528e-05	4.351519169866344e-08	2.412603174603129e-07	5.36954957881618e-08	1.0183746697113405	0.0041154591026407
Standard	1	1	KCl	0.4	40.0	0.2	1.2974894444444446e-05	3.472441056215192e-08	1.3303473809523813e-05	2.910256395184845e-08	3.285793650793654e-07	4.5307217057112616e-08	1.0253242418646462	0.0035441254553363
Standard	1	1	KCl	-0.4	40.0	0.2	1.330886746031746e-05	2.6817760769654312e-08	1.3528269841269836e-05	4.708195114026823e-08	2.194023809523773e-07	5.418396825513073e-08	1.0164854283511773	0.0040878112574256
