Type	Chip	Disp	Electrolyte	Potential [V]	Period [s]	A1_first [A]	A2_first [A]	Rat_first	A1_last [A]	A2_last [A]	Rat_last
Enode	2	2	MgCl2	-0.5	0.14	1.0977416466666676e-05	1.0762816466666677e-05	0.98045077358123	-8.322553533333327e-06	-7.607299533333326e-06	0.9140583479414968
Enode	2	2	MgCl2	-0.5	0.12	1.1238855503355707e-05	1.0940855503355708e-05	0.973484844616872	-8.096874496644293e-06	-6.952460496644294e-06	0.8586597827996104
Enode	2	2	MgCl2	-0.5	0.11	1.1293009731543628e-05	1.0780409731543627e-05	0.9546090889687092	-8.173920268456374e-06	-6.814930268456374e-06	0.8337407320640965
Enode	2	2	MgCl2	-0.5	0.105	5.787872800000008e-06	1.016287280000001e-05	1.7558908343666426	-2.473357199999992e-06	-6.705283199999992e-06	2.711004783296167
Enode	2	2	MgCl2	-0.5	0.102	1.0327174362416112e-05	9.76687436241611e-06	0.9457450818261468	-7.72115563758389e-06	-7.00590463758389e-06	0.907364773672168
Enode	2	2	MgCl2	-0.5	0.101	6.154251933333339e-06	8.717251933333338e-06	1.4164600389720796	-1.5586180666666614e-06	-6.7323040666666616e-06	4.319405895932352
Enode	2	2	MgCl2	0.5	2.1	-8.00526127516778e-06	-7.623791275167781e-06	0.9523475890557984	1.0257648724832222e-05	1.020994872483222e-05	0.9953498115133804
Enode	2	2	MgCl2	0.5	1.6	-6.828370859060399e-06	-7.853568859060398e-06	1.1501380081955697	9.610631140939602e-06	9.9920311409396e-06	1.0396852188380534
Enode	2	2	MgCl2	0.5	1.1	-7.624517785234895e-06	-7.505303785234895e-06	0.9843643882330682	1.0090012214765103e-05	9.708512214765104e-06	0.9621903331849552
Enode	2	2	MgCl2	0.5	0.85	-7.67796161073825e-06	-7.26072461073825e-06	0.9456578423866486	9.905368389261747e-06	9.869668389261749e-06	0.996395893762144
