IDSmed [A],IDSmed [A],delIDS [A],delIDS [A],Gn [S],Gn [S]
mean,std,mean,std,mean,std
7.3398991797072694e-06,2.567861434549751e-06,8.611878854480892e-08,2.108696498025405e-08,1.0418395531436862e-06,3.0052863299026486e-07
7.397827384162762e-06,2.582579774973146e-06,5.7928204455493244e-08,1.4820027956291563e-08,1.6076191665109046e-06,4.5454682267648685e-07
7.440803344138658e-06,2.592153785807459e-06,4.297595997589544e-08,1.1046011597206117e-08,2.1661694115133496e-06,5.56252527854271e-07
7.468426810911903e-06,2.5960929088370508e-06,2.7623466773244825e-08,3.982914649036772e-09,2.5162832471822563e-06,7.651168967320335e-07
7.489336245688112e-06,2.603822149852777e-06,2.0909434776209917e-08,7.803536904091516e-09,2.7036533582956137e-06,7.82269278799402e-07
7.505206397695474e-06,2.6111347359556647e-06,1.5870152007361846e-08,7.319229133672724e-09,2.705929503794463e-06,7.285155527458974e-07
7.526140516726325e-06,2.6166903586416053e-06,2.0934119030849938e-08,7.135950324900269e-09,2.704594500150488e-06,6.785945873509597e-07
7.535603851730836e-06,2.6175640446044378e-06,9.463335004511464e-09,8.895967609514826e-10,3.121105250566456e-06,7.726303303365854e-07
7.546173013868914e-06,2.6210692994147877e-06,1.056916213807805e-08,3.5120651192907712e-09,3.0601946490413004e-06,7.929967008879883e-07
7.393595026883304e-06,2.5746777254019193e-06,-1.5257798698560995e-07,4.811389181507582e-08,1.669212704087297e-06,5.434621570051483e-07
7.3567891452815575e-06,2.564885331323101e-06,-3.680588160174561e-08,1.2519971130978924e-08,1.1562860828523906e-06,3.114208790695091e-07
7.332919243670706e-06,2.559273230870665e-06,-2.38699016108518e-08,5.612199155949588e-09,9.313121896978438e-07,1.5914787702149044e-07
7.313510029878974e-06,2.553734074104718e-06,-1.9409213791732327e-08,5.794807733871816e-09,9.421666740368779e-07,2.927245936678929e-07
7.299006933673506e-06,2.5466782151906125e-06,-1.450309620546856e-08,7.92884808979912e-09,8.453233401708009e-07,2.578998015430241e-07
7.286354697081759e-06,2.5446305285172305e-06,-1.2652236591747799e-08,4.271504551313323e-09,5.409823447237274e-07,3.857318611691846e-07
7.275514576576825e-06,2.5420261170215737e-06,-1.084012050493309e-08,2.6876778581164807e-09,4.238986626676003e-07,2.1815162782315546e-07
7.2666322760521025e-06,2.538890858397934e-06,-8.882300524722289e-09,3.6720654315119532e-09,3.412889845823442e-07,2.116046295266429e-07
7.259641966091597e-06,2.538665297405844e-06,-6.990309960505006e-09,4.160305875757861e-09,3.201459235530728e-07,1.9565857214598817e-07
7.2565836101527266e-06,2.5368509880467946e-06,-3.058355938871197e-09,1.8155836379141832e-09,2.3742254544637526e-07,2.2486569969635827e-07
7.253667599608586e-06,2.546480873943182e-06,-2.916010544140026e-09,1.0694658727035384e-08,1.680284002046058e-07,8.638730560047449e-08
7.338428256768263e-06,2.57163210126966e-06,8.476065715967623e-08,2.6028714544488067e-08,1.0768650186199239e-06,3.8812423915161803e-07
7.397210159372965e-06,2.5850806804252883e-06,5.8781902604702716e-08,1.567866685846296e-08,1.7194890274988428e-06,5.374585589303554e-07
7.438951603451945e-06,2.5911100067454717e-06,4.174144407897984e-08,6.039595662418492e-09,1.969162079627193e-06,3.6419284086009426e-07
7.466468327758473e-06,2.601383873343498e-06,2.751672430652737e-08,1.0372289969464595e-08,2.5664309171049185e-06,5.690710900929365e-07
7.491000308353553e-06,2.6052548469952453e-06,2.4531980595080924e-08,4.770481906355365e-09,2.710688396254496e-06,5.896094918479732e-07
7.50690618644967e-06,2.611330755534474e-06,1.590587809611643e-08,7.505630362499685e-09,2.754137632872451e-06,8.231821821654615e-07
7.521305202355204e-06,2.616625276319818e-06,1.4399015905533574e-08,5.42440676354962e-09,2.762438557423439e-06,6.251679864339072e-07
7.533751054703924e-06,2.6228395432052938e-06,1.2445852348720047e-08,6.363306031055439e-09,2.86813278724125e-06,6.354060456689204e-07
7.541847523384604e-06,2.6235652653997037e-06,8.096468680680766e-09,7.262217096174404e-10,2.9874160632923114e-06,6.501271933177955e-07
7.391665401238849e-06,2.5796299386245617e-06,-1.5018212214575545e-07,4.5888441739686925e-08,1.6520047666043853e-06,2.6486238723422434e-07
7.353599158932411e-06,2.5683714742457136e-06,-3.806624230643744e-08,1.140895637902331e-08,1.2406741238582384e-06,2.5207150087423477e-07
7.332246634443133e-06,2.5608035632543153e-06,-2.135252448927834e-08,7.877712899108608e-09,9.202902486545743e-07,1.60827224609835e-07
7.3164435434591715e-06,2.558651151838641e-06,-1.5803090983960808e-08,2.5470629240689923e-09,9.226088534483985e-07,2.0634252243638322e-07
7.299314953949458e-06,2.5535469977430553e-06,-1.7128589509714423e-08,5.12270108818877e-09,5.772813336658772e-07,8.900973872664367e-08
7.288268667101268e-06,2.5483275463934985e-06,-1.1046286848189105e-08,6.327561321947939e-09,5.914895455279572e-07,2.838299416117394e-07
7.275571566841184e-06,2.5429508743266247e-06,-1.2697100260084535e-08,5.3780443095424915e-09,4.005038100757308e-07,3.633412280429163e-07
7.270677841120232e-06,2.543153619113145e-06,-4.893725720951827e-09,2.9034722969277305e-09,3.5100150438433533e-07,4.29217552764767e-07
7.260614528566596e-06,2.5423621391436504e-06,-1.006331255363572e-08,1.3270129717786717e-09,3.2688229867267873e-07,2.463137333510656e-07
7.254054722238834e-06,2.5400557872076275e-06,-6.55980632776211e-09,2.658471753436977e-09,2.9457966354022504e-07,2.916195248273871e-07
7.255803481598377e-06,2.5520624830882024e-06,1.748759359543046e-09,1.4072664859268519e-08,4.5390974727770023e-07,1.0823361297904782e-07
7.338890516924342e-06,2.569615176945826e-06,8.30870353259646e-08,1.852297969643904e-08,1.0171861364104485e-06,4.443161598314255e-08
7.399673312609896e-06,2.5854761355041375e-06,6.078279568555446e-08,1.665218542585572e-08,1.7568681352623642e-06,3.1368230345169507e-07
7.4407262407779245e-06,2.5949912265580442e-06,4.1052928168027455e-08,9.520678505502076e-09,2.0351448604499057e-06,3.0185846177706623e-07
7.4674339127038065e-06,2.6015136248992753e-06,2.6707671925882335e-08,8.841798671140555e-09,2.298778113637519e-06,4.677932771125248e-07
7.488875198191635e-06,2.6060740206937375e-06,2.1441285487828934e-08,4.561215950474576e-09,2.553878534416571e-06,7.278821893885354e-07
7.507033572551336e-06,2.614311680103415e-06,1.8158374359700816e-08,8.293908318561328e-09,2.6083457108350988e-06,6.035671758783499e-07
7.52305454435979e-06,2.6175448074222514e-06,1.6020971808454004e-08,4.309345858899605e-09,2.7054663158936275e-06,6.805314770148855e-07
7.534890874201968e-06,2.618469148600621e-06,1.1836329842177334e-08,9.285093271846875e-10,3.0505041657568265e-06,6.203677923151347e-07
7.542365419036893e-06,2.625570127195518e-06,7.474544834925795e-09,7.107626436690675e-09,3.0694383091064197e-06,7.301612297548289e-07
7.392622544936482e-06,2.5804852458273533e-06,-1.4974287410041145e-07,4.8066028704567304e-08,1.6224740570852254e-06,3.8317188755985746e-07
7.356505937157938e-06,2.5667821742635247e-06,-3.611660777854316e-08,1.6207337806223266e-08,1.1996583951362076e-06,3.143716812106256e-07
7.333701712279132e-06,2.5570747208628244e-06,-2.2804224878806376e-08,9.717993834969235e-09,1.0002803691374858e-06,3.321633316997177e-07
7.313016662161922e-06,2.558065596277926e-06,-2.0685050117209014e-08,9.91183582422145e-10,7.137225944872143e-07,3.22430408192542e-07
7.297759410107573e-06,2.551849880179943e-06,-1.525725205434962e-08,6.395167229900914e-09,6.363339195208553e-07,7.617863153374294e-08
7.289039549126149e-06,2.547119016319394e-06,-8.719860981424387e-09,4.757223637710488e-09,7.738452381900638e-07,3.415637694500906e-07
7.2790411849155134e-06,2.5441905478017843e-06,-9.998364210635676e-09,3.1658501910830706e-09,5.037597412812059e-07,1.1267925151185687e-07
7.271835627875589e-06,2.545319050625467e-06,-7.205557039924033e-09,2.90176910804686e-09,3.2181201073448957e-07,2.876252498921263e-07
7.262733139630957e-06,2.539891219886877e-06,-9.102488244631765e-09,6.243336492016101e-09,2.9285714576072374e-07,4.935281043932597e-07
7.2514988905444016e-06,2.5256645728086666e-06,0.0,0.0,0.0,0.0
7.281943245137275e-06,2.5318094947769795e-06,3.044435459287371e-08,7.108277709652917e-09,4.628859866777261e-07,2.1186952694731856e-07
7.309017775014582e-06,2.5435603370576115e-06,2.7074529877306283e-08,1.1951165237875793e-08,7.007110204615961e-07,5.1658571314954e-07
7.330231502085856e-06,2.551772758276303e-06,2.12137270712744e-08,8.28119863728423e-09,7.920307670173244e-07,4.323463379627105e-07
7.346812575785104e-06,2.5558578167981048e-06,1.6581073699247408e-08,4.214609273498905e-09,9.598985949524872e-07,4.438571665592868e-07
7.359187511231842e-06,2.5584310558687827e-06,1.2374935446738488e-08,2.7305614183575984e-09,1.2516726408159044e-06,4.657571417392583e-07
7.372185668449068e-06,2.561414537153163e-06,1.2998157217225808e-08,3.151409305053347e-09,1.300068942767149e-06,5.224895117017069e-07
7.38113912272335e-06,2.5663558986278026e-06,8.953454274281588e-09,5.848445481464129e-09,1.5153587834128411e-06,5.999640326838722e-07
7.392912067416546e-06,2.5688192671170684e-06,1.1772944693196527e-08,4.239391139235952e-09,1.579979233414563e-06,4.7454510347567475e-07
7.401394052900893e-06,2.5740991319635076e-06,8.481985484346902e-09,5.760006156753763e-09,1.7058431283212764e-06,6.700558758867665e-07
7.410063067444146e-06,2.5754949372243616e-06,8.669014543253676e-09,1.9179315704942764e-09,1.835738291417154e-06,8.722744924067399e-07
7.414651482425447e-06,2.576504846854628e-06,4.588414981299138e-09,1.8043361094047975e-09,1.7553041464373008e-06,6.810573224075016e-07
7.419781174651992e-06,2.580804429266378e-06,5.129692226546467e-09,5.2379724886642075e-09,2.0478642424846905e-06,8.992685730686389e-07
7.429310462233237e-06,2.5838464278940807e-06,9.529287581244716e-09,5.461278573003495e-09,2.1196178262133507e-06,9.855889739778526e-07
7.433861550036151e-06,2.582771030435862e-06,4.551087802913874e-09,4.4844514938406186e-09,2.1808442547504515e-06,1.0422303470300066e-06
7.440810065872938e-06,2.5832237070343597e-06,6.948515836787313e-09,2.2593592608586705e-09,2.1590552179886216e-06,8.795405719718355e-07
7.446309121898291e-06,2.5849115491740457e-06,5.499056025352426e-09,2.984718402604646e-09,2.2992974969006285e-06,8.936471751288827e-07
7.45241524668927e-06,2.5849748255718314e-06,6.1061247909795684e-09,4.246643433713355e-09,2.2966883039487015e-06,8.02569730070976e-07
7.456587383103398e-06,2.5879017833853403e-06,4.172136414126725e-09,3.0936870246155473e-09,2.5131905134222478e-06,1.1042004676646975e-06
7.459634844053653e-06,2.5892838591025362e-06,3.0474609502567734e-09,1.7006169638005766e-09,2.351293209465009e-06,9.186547116811333e-07
7.565259295461146e-06,2.594778496342201e-06,1.056244514074928e-07,8.72571083650587e-09,3.349466356840436e-06,1.0110431617735072e-06
7.528259075684218e-06,2.582074948114744e-06,-3.7000219776928134e-08,1.2759334308188424e-08,3.0945574977619475e-06,9.703412729722414e-07
7.500902507710332e-06,2.5782888471725464e-06,-2.735656797388676e-08,3.996941562089915e-09,2.758333559966523e-06,8.720693019235377e-07
7.481683643580557e-06,2.5685630197703443e-06,-1.921886412977405e-08,1.0404537456696105e-08,2.613258651749592e-06,8.356958496189785e-07
7.462792396495388e-06,2.566360847558257e-06,-1.88912470851695e-08,5.755342384291551e-09,2.5632942369294018e-06,8.262618023904304e-07
7.450757607330161e-06,2.558771675515579e-06,-1.2034789165226984e-08,8.468226106927111e-09,2.3152522343052476e-06,6.791127254382248e-07
7.444827299233719e-06,2.558360997650009e-06,-5.930308096443089e-09,5.462891858839344e-10,2.3654920602969245e-06,8.890699350297236e-07
7.435014836687515e-06,2.5563439420497818e-06,-9.812462546203821e-09,2.2304505611094447e-09,2.359916758112575e-06,7.142563335800973e-07
7.424902387735226e-06,2.555627434342898e-06,-1.0112448952288752e-08,3.1198672603375357e-09,1.9186257192042264e-06,6.879362035755162e-07
7.4189755991938e-06,2.5513490954238785e-06,-5.9267885414252914e-09,4.811075372905005e-09,1.9839080884647482e-06,7.073541023548201e-07
7.412500797461992e-06,2.5437589590337737e-06,-6.474801731807627e-09,7.627748722567611e-09,1.938448587802308e-06,6.284957468317702e-07
7.407191963200906e-06,2.548276460135372e-06,-5.308834261086022e-09,4.693099846276691e-09,1.7373358757226842e-06,5.418824196611008e-07
7.401716288768512e-06,2.5464940365422392e-06,-5.475674432394065e-09,1.8986988776615758e-09,1.6858287045049155e-06,5.956858012910347e-07
7.399654416910077e-06,2.5450142504026884e-06,-2.061871858435228e-09,1.7624655615721474e-09,1.7267674212965736e-06,5.57183516911286e-07
7.393517554040348e-06,2.5432194359448876e-06,-6.136862869729397e-09,2.7743711587283054e-09,1.6543206580879088e-06,6.313594811436254e-07
7.3893143669086685e-06,2.543024411539919e-06,-4.203187131678877e-09,1.758906719540048e-09,1.5687024548024086e-06,5.084283652652756e-07
7.388157304906902e-06,2.5397535232702817e-06,-1.15706200176618e-09,3.2734079811751394e-09,1.7115741337413988e-06,5.923943454000886e-07
7.386552046758273e-06,2.538146131982726e-06,-1.6052581486295006e-09,1.8517002730999087e-09,1.6656414407588237e-06,2.588601589628406e-07
7.3819358542929585e-06,2.5385913456444527e-06,-4.616192465315504e-09,5.811726978967141e-10,1.5437362886739916e-06,3.4641221325802373e-07
7.381119592272019e-06,2.538073862311925e-06,-8.162620209377773e-10,1.5104752509438522e-09,1.5796442933762458e-06,4.6278898442907756e-07
7.249531824034725e-06,2.5209706274230637e-06,-1.3158776823729568e-07,1.9669947546184076e-08,1.0474246154054007e-07,1.1841563579710233e-07
7.288474004478e-06,2.531400570784166e-06,3.894218044327565e-08,1.0756361016298196e-08,6.549258242213166e-07,3.7793272952567897e-07
7.319398700171102e-06,2.542556877986278e-06,3.0924695693101404e-08,1.123161369903358e-08,1.073989935522563e-06,5.366955583075496e-07
7.338802859635507e-06,2.550813388092576e-06,1.9404159464405848e-08,8.655411067248714e-09,1.0526126569495644e-06,4.501869286600578e-07
7.355931093873854e-06,2.5578726853938238e-06,1.712823423834711e-08,7.91669439124283e-09,1.2033091050131801e-06,5.031105544994956e-07
7.373899729638349e-06,2.560066551328485e-06,1.796863576449416e-08,2.639464156231626e-09,1.3875939368226463e-06,4.843583400548352e-07
7.386016278587704e-06,2.5613370649239314e-06,1.2116548949355113e-08,4.457033408548224e-09,1.5369242990490805e-06,5.224157230808764e-07
7.395985197907369e-06,2.5699355774565223e-06,9.968919319666059e-09,8.600034267569312e-09,1.5394611682549103e-06,6.321738432541533e-07
7.4078577275334574e-06,2.5730220384008565e-06,1.1872529626088807e-08,3.323945761073747e-09,1.7454719978287021e-06,7.58311171175441e-07
7.415469227112226e-06,2.5743547537891314e-06,7.611499578767203e-09,1.3498885188333697e-09,1.786022044533832e-06,7.502791715218376e-07
7.422266657878633e-06,2.5753134925088957e-06,6.7974307664071394e-09,1.4999727695542045e-09,1.8716394094183666e-06,7.201650726289783e-07
7.430927174330766e-06,2.578440256419835e-06,8.660516452133985e-09,3.6800003776176807e-09,1.7950984151522225e-06,6.213349409181164e-07
7.438365400957991e-06,2.5837154132592635e-06,7.438226627224465e-09,7.552584722677191e-09,1.956717397118169e-06,7.076521522270334e-07
7.441952533326912e-06,2.5831570739340856e-06,3.58713236892072e-09,7.84168152539554e-10,1.923436842436848e-06,7.759950954556537e-07
7.447352890229315e-06,2.5858488911629635e-06,5.400356902403212e-09,2.6936552513805203e-09,1.9283903952372053e-06,7.193033108538686e-07
7.455153972083887e-06,2.587776987217613e-06,7.80108185457199e-09,2.998719104754834e-09,2.1791476530407618e-06,7.424170264866514e-07
7.4593219636653885e-06,2.5924084788870243e-06,4.167991581501177e-09,5.330795869663329e-09,2.060365519474359e-06,7.603795781214316e-07
7.462701357023131e-06,2.595670620976053e-06,3.379393357742608e-09,3.4339810736283494e-09,2.0899625675381274e-06,7.647902754855675e-07
7.463967842606205e-06,2.5912047693469537e-06,1.266485583073518e-09,4.551784337075776e-09,2.2707269807504366e-06,9.366138062880066e-07
7.468521535732482e-06,2.5940613016251734e-06,4.553693126278328e-09,3.0580551040149235e-09,2.1419748471516455e-06,6.85853662388422e-07
7.5716986505843425e-06,2.5997255215600717e-06,1.0317711485186011e-07,1.344589656355723e-08,3.2600956041314066e-06,6.620513433707402e-07
7.532891738530149e-06,2.5884126926132594e-06,-3.880691205419377e-08,1.196981558592966e-08,2.7896958406756103e-06,6.641157441255447e-07
7.506240853179709e-06,2.582727989398589e-06,-2.665088535043954e-08,5.685318796572874e-09,2.5641100274138474e-06,8.01330380485555e-07
7.484479401872098e-06,2.574102558442052e-06,-2.1761451307611424e-08,9.847717706849561e-09,2.324043066205335e-06,6.632816921833456e-07
7.471121899508641e-06,2.5710239139033495e-06,-1.3357502363457266e-08,3.9254741685759216e-09,2.2767527646757804e-06,3.879817609280757e-07
7.459008173782421e-06,2.5655875584345394e-06,-1.2113725726218646e-08,5.757075479548501e-09,2.1061650165489358e-06,5.003204229592114e-07
7.448442090662865e-06,2.566376981541042e-06,-1.0566083119557271e-08,5.1154770153665455e-09,1.93922469222341e-06,5.652898537546859e-07
7.442082126848011e-06,2.5615464378863172e-06,-6.359963814853232e-09,4.982111890370213e-09,2.074493209915342e-06,4.143362509904911e-07
7.4346826484846425e-06,2.556420992866203e-06,-7.3994783633685275e-09,5.1653740529379085e-09,2.060055277236936e-06,5.956343984991775e-07
7.431004107161243e-06,2.5576064234579064e-06,-3.6785413233999064e-09,2.0657584900650687e-09,2.013651300000452e-06,6.586275405066982e-07
7.425281812819169e-06,2.556307848886965e-06,-5.7222943420735346e-09,2.3619273742059884e-09,1.8788711583998757e-06,3.723433035639556e-07
7.416573476840919e-06,2.55296726632869e-06,-8.70833597825064e-09,4.056235353487104e-09,1.7641836448726863e-06,4.918777027584127e-07
7.414186228515973e-06,2.552175556128734e-06,-2.387248324945782e-09,2.4859648301141867e-09,1.7092322694592722e-06,3.0972541791173537e-07
7.407858163333003e-06,2.5489391727350803e-06,-6.3280651829703056e-09,3.714457556731875e-09,1.8450413887799946e-06,5.606513947020649e-07
7.40223234174664e-06,2.5481017684591807e-06,-5.6258215863636e-09,4.281107162133461e-09,1.5410318927708248e-06,3.9856327944340325e-07
7.397963803631076e-06,2.545600760024139e-06,-4.268538115562802e-09,3.312599760623265e-09,1.6840359411177098e-06,3.628031783815368e-07
