Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
20.5002,7.52211e-06,7.51019e-06,7.59363e-06,7.55787e-06,7.49826e-06,7.55787e-06,7.47442e-06
20.6002,7.55787e-06,7.51019e-06,7.56979e-06,7.54595e-06,7.54595e-06,7.53403e-06,7.4625e-06
20.7002,7.58171e-06,7.51019e-06,7.59363e-06,7.53403e-06,7.54595e-06,7.53403e-06,7.48634e-06
20.8002,7.54595e-06,7.51019e-06,7.56979e-06,7.56979e-06,7.55787e-06,7.48634e-06,7.52211e-06
20.9002,7.53403e-06,7.55787e-06,7.55787e-06,7.53403e-06,7.52211e-06,7.52211e-06,7.48634e-06
21.0002,7.53403e-06,7.48634e-06,7.52211e-06,7.53403e-06,7.53403e-06,7.51019e-06,7.47442e-06
21.1002,7.53403e-06,7.49826e-06,7.53403e-06,7.56979e-06,7.56979e-06,7.52211e-06,7.49826e-06
21.2002,7.52211e-06,7.49826e-06,7.54595e-06,7.55787e-06,7.55787e-06,7.51019e-06,7.47442e-06
21.3002,7.53403e-06,7.49826e-06,7.54595e-06,7.52211e-06,7.52211e-06,7.52211e-06,7.48634e-06
21.4002,7.52211e-06,7.49826e-06,7.53403e-06,7.54595e-06,7.54595e-06,7.49826e-06,7.49826e-06
21.5002,7.55787e-06,7.52211e-06,7.58171e-06,7.54595e-06,7.53403e-06,7.53403e-06,7.48634e-06
21.6002,7.51019e-06,7.53403e-06,7.58171e-06,7.54595e-06,7.54595e-06,7.53403e-06,7.4625e-06
21.7002,7.52211e-06,7.52211e-06,7.59363e-06,7.52211e-06,7.54595e-06,7.53403e-06,7.48634e-06
21.8002,7.54595e-06,7.51019e-06,7.58171e-06,7.52211e-06,7.53403e-06,7.49826e-06,7.45058e-06
21.9002,7.55787e-06,7.52211e-06,7.55787e-06,7.47442e-06,7.52211e-06,7.48634e-06,7.4625e-06
22.0002,7.54595e-06,7.49826e-06,7.55787e-06,7.49826e-06,7.51019e-06,7.49826e-06,7.48634e-06
22.1002,7.52211e-06,7.51019e-06,7.56979e-06,7.49826e-06,7.53403e-06,7.49826e-06,7.48634e-06
22.2002,7.52211e-06,7.52211e-06,7.55787e-06,7.49826e-06,7.54595e-06,7.49826e-06,7.45058e-06
22.3002,7.53403e-06,7.51019e-06,7.58171e-06,7.47442e-06,7.51019e-06,7.51019e-06,7.4625e-06
