Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
7.16,7.03335e-06,6.98566e-06,6.9499e-06,6.80685e-06,7.05719e-06,7.52211e-06,8.2016e-06,9.32217e-06
7.2,7.03335e-06,6.98566e-06,6.9499e-06,6.87838e-06,7.04527e-06,7.51019e-06,8.16584e-06,9.31025e-06
7.24,7.09295e-06,6.96182e-06,7.00951e-06,6.84261e-06,7.03335e-06,7.48634e-06,8.18968e-06,9.33409e-06
7.28,7.10487e-06,6.96182e-06,6.97374e-06,6.84261e-06,7.05719e-06,7.47442e-06,8.16584e-06,9.36985e-06
7.32,7.09295e-06,6.96182e-06,6.97374e-06,6.86646e-06,7.11679e-06,7.45058e-06,8.21352e-06,9.34601e-06
7.36,7.06911e-06,6.98566e-06,6.96182e-06,6.87838e-06,7.10487e-06,7.4625e-06,8.17776e-06,9.34601e-06
7.4,7.03335e-06,6.90222e-06,6.98566e-06,6.85453e-06,7.03335e-06,7.45058e-06,8.21352e-06,9.31025e-06
7.44,7.08103e-06,6.96182e-06,6.9499e-06,6.86646e-06,7.03335e-06,7.43866e-06,8.16584e-06,9.33409e-06
7.48,7.08103e-06,6.96182e-06,6.9499e-06,6.86646e-06,7.02143e-06,7.45058e-06,8.17776e-06,9.36985e-06
7.52,7.05719e-06,7.00951e-06,6.92606e-06,6.84261e-06,7.03335e-06,7.47442e-06,8.21352e-06,9.39369e-06
7.56,7.05719e-06,7.00951e-06,6.97374e-06,6.90222e-06,7.03335e-06,7.45058e-06,8.21352e-06,9.36985e-06
7.6,7.06911e-06,6.97374e-06,6.97374e-06,6.8903e-06,7.09295e-06,7.45058e-06,8.2016e-06,9.34601e-06
7.64,7.04527e-06,6.96182e-06,6.97374e-06,6.83069e-06,7.04527e-06,7.48634e-06,8.2016e-06,9.34601e-06
7.68,7.12872e-06,6.96182e-06,6.9499e-06,6.85453e-06,7.09295e-06,7.45058e-06,8.21352e-06,9.34601e-06
7.72,7.10487e-06,6.97374e-06,6.98566e-06,6.85453e-06,7.04527e-06,7.48634e-06,8.2016e-06,9.34601e-06
7.76,7.02143e-06,6.97374e-06,6.99759e-06,6.87838e-06,6.99759e-06,7.49826e-06,8.18968e-06,9.34601e-06
7.8,7.03335e-06,6.98566e-06,6.98566e-06,6.8903e-06,7.02143e-06,7.4625e-06,8.16584e-06,9.34601e-06
7.84,7.04527e-06,6.99759e-06,6.97374e-06,6.85453e-06,7.05719e-06,7.49826e-06,8.18968e-06,9.31025e-06
7.88,7.09295e-06,6.97374e-06,6.9499e-06,6.86646e-06,7.00951e-06,7.47442e-06,8.18968e-06,9.33409e-06
7.92,7.08103e-06,7.00951e-06,6.98566e-06,6.81877e-06,7.09295e-06,7.52211e-06,8.17776e-06,9.33409e-06
7.96,7.05719e-06,6.98566e-06,6.98566e-06,6.90222e-06,7.08103e-06,7.54595e-06,8.17776e-06,9.34601e-06
