Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.08,9.91821e-06,9.83477e-06,9.78708e-06,9.58443e-06,9.72748e-06,9.62019e-06,9.65595e-06
1.09,9.78708e-06,9.88245e-06,9.71556e-06,9.65595e-06,9.72748e-06,9.76324e-06,9.67979e-06
1.1,9.83477e-06,9.799e-06,9.76324e-06,9.63211e-06,9.799e-06,9.7394e-06,9.66787e-06
1.11,9.88245e-06,9.85861e-06,9.76324e-06,9.71556e-06,9.77516e-06,9.71556e-06,9.66787e-06
1.12,9.87053e-06,9.75132e-06,9.77516e-06,9.65595e-06,9.75132e-06,9.65595e-06,9.63211e-06
1.13,9.72748e-06,9.81092e-06,9.7394e-06,9.58443e-06,9.71556e-06,9.65595e-06,9.62019e-06
1.14,9.84669e-06,9.81092e-06,9.70364e-06,9.62019e-06,9.83477e-06,9.64403e-06,9.67979e-06
1.15,9.85861e-06,9.799e-06,9.77516e-06,9.65595e-06,9.66787e-06,9.7394e-06,9.67979e-06
1.16,9.85861e-06,9.84669e-06,9.77516e-06,9.66787e-06,9.78708e-06,9.7394e-06,9.71556e-06
1.17,9.93013e-06,9.67979e-06,9.799e-06,9.58443e-06,9.7394e-06,9.7394e-06,9.62019e-06
1.18,9.93013e-06,9.84669e-06,9.65595e-06,9.66787e-06,9.76324e-06,9.72748e-06,9.56059e-06
1.19,9.89437e-06,9.83477e-06,9.77516e-06,9.54866e-06,9.7394e-06,9.69172e-06,9.7394e-06
1.2,1.00136e-05,9.82285e-06,9.75132e-06,9.67979e-06,9.75132e-06,9.69172e-06,9.72748e-06
1.21,1.00017e-05,9.89437e-06,9.75132e-06,9.64403e-06,9.70364e-06,9.66787e-06,9.71556e-06
1.22,9.83477e-06,9.82285e-06,9.67979e-06,9.62019e-06,9.71556e-06,9.71556e-06,9.72748e-06
1.23,9.94205e-06,9.83477e-06,9.77516e-06,9.65595e-06,9.70364e-06,9.71556e-06,9.60827e-06
1.24,9.93013e-06,9.799e-06,9.70364e-06,9.67979e-06,9.78708e-06,9.58443e-06,9.64403e-06
1.25,9.78708e-06,9.78708e-06,9.75132e-06,9.67979e-06,9.69172e-06,9.7394e-06,9.65595e-06
1.26,1.00255e-05,9.799e-06,9.799e-06,9.67979e-06,9.75132e-06,9.72748e-06,9.69172e-06
1.27,9.9659e-06,9.85861e-06,9.77516e-06,9.7394e-06,9.799e-06,9.72748e-06,9.67979e-06
1.28,9.84669e-06,9.70364e-06,9.82285e-06,9.65595e-06,9.7394e-06,9.65595e-06,9.59635e-06
1.29,9.93013e-06,9.83477e-06,9.75132e-06,9.67979e-06,9.7394e-06,9.71556e-06,9.62019e-06
1.3,9.97782e-06,9.799e-06,9.83477e-06,9.64403e-06,9.7394e-06,9.65595e-06,9.60827e-06
1.31,9.81092e-06,9.81092e-06,9.70364e-06,9.71556e-06,9.799e-06,9.75132e-06,9.63211e-06
1.32,9.98974e-06,9.85861e-06,9.799e-06,9.56059e-06,9.81092e-06,9.7394e-06,9.56059e-06
1.33,9.90629e-06,9.799e-06,9.76324e-06,9.72748e-06,9.7394e-06,9.65595e-06,9.65595e-06
1.34,9.95398e-06,9.87053e-06,9.72748e-06,9.62019e-06,9.69172e-06,9.69172e-06,9.72748e-06
1.35,1.00136e-05,9.83477e-06,9.7394e-06,9.64403e-06,9.75132e-06,9.62019e-06,9.69172e-06
1.36,1.00017e-05,9.84669e-06,9.75132e-06,9.66787e-06,9.71556e-06,9.799e-06,9.69172e-06
1.37,9.83477e-06,9.77516e-06,9.7394e-06,9.64403e-06,9.82285e-06,9.66787e-06,9.62019e-06
1.38,1.00017e-05,9.77516e-06,9.77516e-06,9.62019e-06,9.76324e-06,9.799e-06,9.77516e-06
1.39,9.95398e-06,9.84669e-06,9.71556e-06,9.65595e-06,9.799e-06,9.77516e-06,9.62019e-06
1.4,9.85861e-06,9.77516e-06,9.75132e-06,9.69172e-06,9.799e-06,9.76324e-06,9.67979e-06
1.41,9.90629e-06,9.76324e-06,9.76324e-06,9.64403e-06,9.81092e-06,9.76324e-06,9.67979e-06
1.42,9.89437e-06,9.83477e-06,9.77516e-06,9.62019e-06,9.7394e-06,9.60827e-06,9.62019e-06
1.43,9.85861e-06,9.77516e-06,9.77516e-06,9.69172e-06,9.75132e-06,9.77516e-06,9.70364e-06
1.44,9.89437e-06,9.83477e-06,9.62019e-06,9.66787e-06,9.77516e-06,9.77516e-06,9.67979e-06
1.45,9.93013e-06,9.78708e-06,9.7394e-06,9.64403e-06,9.67979e-06,9.77516e-06,9.66787e-06
1.46,9.82285e-06,9.87053e-06,9.66787e-06,9.72748e-06,9.7394e-06,9.799e-06,9.65595e-06
1.47,9.91821e-06,9.84669e-06,9.78708e-06,9.70364e-06,9.799e-06,9.82285e-06,9.69172e-06
1.48,9.91821e-06,9.89437e-06,9.69172e-06,9.66787e-06,9.77516e-06,9.7394e-06,9.77516e-06
1.49,9.88245e-06,9.87053e-06,9.75132e-06,9.71556e-06,9.67979e-06,9.72748e-06,9.63211e-06
1.5,9.91821e-06,9.70364e-06,9.7394e-06,9.54866e-06,9.77516e-06,9.72748e-06,9.67979e-06
1.51,9.93013e-06,9.82285e-06,9.77516e-06,9.65595e-06,9.71556e-06,9.65595e-06,9.67979e-06
1.52,9.85861e-06,9.83477e-06,9.77516e-06,9.66787e-06,9.81092e-06,9.77516e-06,9.72748e-06
1.53,9.91821e-06,9.81092e-06,9.799e-06,9.71556e-06,9.67979e-06,9.71556e-06,9.67979e-06
1.54,9.84669e-06,9.799e-06,9.76324e-06,9.66787e-06,9.7394e-06,9.7394e-06,9.64403e-06
1.55,9.89437e-06,9.7394e-06,9.72748e-06,9.65595e-06,9.75132e-06,9.7394e-06,9.65595e-06
1.56,9.97782e-06,9.83477e-06,9.75132e-06,9.69172e-06,9.78708e-06,9.67979e-06,9.67979e-06
1.57,9.83477e-06,9.81092e-06,9.72748e-06,9.67979e-06,9.7394e-06,9.67979e-06,9.77516e-06
1.58,9.88245e-06,9.85861e-06,9.7394e-06,9.59635e-06,9.76324e-06,9.67979e-06,9.72748e-06
1.59,9.98974e-06,9.75132e-06,9.67979e-06,9.71556e-06,9.81092e-06,9.71556e-06,9.71556e-06
1.6,9.94205e-06,9.88245e-06,9.76324e-06,9.70364e-06,9.77516e-06,9.67979e-06,9.799e-06
1.61,9.78708e-06,9.85861e-06,9.82285e-06,9.65595e-06,9.82285e-06,9.799e-06,9.67979e-06
1.62,9.98974e-06,9.85861e-06,9.78708e-06,9.65595e-06,9.799e-06,9.70364e-06,9.76324e-06
1.63,9.9659e-06,9.85861e-06,9.77516e-06,9.59635e-06,9.76324e-06,9.70364e-06,9.70364e-06
1.64,9.87053e-06,9.7394e-06,9.84669e-06,9.67979e-06,9.81092e-06,9.7394e-06,9.63211e-06
1.65,9.95398e-06,9.84669e-06,9.7394e-06,9.69172e-06,9.81092e-06,9.63211e-06,9.71556e-06
1.66,9.89437e-06,9.799e-06,9.77516e-06,9.63211e-06,9.89437e-06,9.76324e-06,9.70364e-06
1.67,9.85861e-06,9.83477e-06,9.7394e-06,9.63211e-06,9.78708e-06,9.75132e-06,9.7394e-06
1.68,9.93013e-06,9.78708e-06,9.82285e-06,9.7394e-06,9.7394e-06,9.799e-06,9.7394e-06
1.69,9.95398e-06,9.82285e-06,9.799e-06,9.70364e-06,9.78708e-06,9.71556e-06,9.67979e-06
1.7,9.89437e-06,9.83477e-06,9.799e-06,9.71556e-06,9.63211e-06,9.69172e-06,9.799e-06
1.71,9.87053e-06,9.76324e-06,9.77516e-06,9.69172e-06,9.77516e-06,9.75132e-06,9.71556e-06
1.72,9.88245e-06,9.88245e-06,9.799e-06,9.78708e-06,9.82285e-06,9.72748e-06,9.70364e-06
1.73,9.84669e-06,9.81092e-06,9.81092e-06,9.67979e-06,9.76324e-06,9.76324e-06,9.70364e-06
1.74,9.97782e-06,9.89437e-06,9.67979e-06,9.65595e-06,9.72748e-06,9.70364e-06,9.67979e-06
