Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.59,7.93934e-06,7.82013e-06,7.84397e-06,7.76052e-06,7.689e-06,7.72476e-06,7.64132e-06
1.6,7.93934e-06,7.92742e-06,7.83205e-06,7.76052e-06,7.66516e-06,7.689e-06,7.53403e-06
1.61,7.85589e-06,7.9155e-06,7.89166e-06,7.76052e-06,7.73668e-06,7.64132e-06,7.55787e-06
1.62,7.85589e-06,7.85589e-06,7.85589e-06,7.73668e-06,7.64132e-06,7.54595e-06,7.47442e-06
1.63,7.99894e-06,7.92742e-06,7.80821e-06,7.73668e-06,7.65324e-06,7.60555e-06,7.66516e-06
1.64,7.93934e-06,7.99894e-06,7.92742e-06,7.64132e-06,7.66516e-06,7.64132e-06,7.59363e-06
1.65,7.86781e-06,7.9155e-06,7.80821e-06,7.84397e-06,7.689e-06,7.60555e-06,7.59363e-06
1.66,7.9155e-06,7.9155e-06,7.84397e-06,7.78437e-06,7.73668e-06,7.60555e-06,7.61747e-06
1.67,7.87973e-06,7.84397e-06,7.83205e-06,7.79629e-06,7.65324e-06,7.60555e-06,7.51019e-06
1.68,7.84397e-06,7.90358e-06,7.80821e-06,7.78437e-06,7.72476e-06,7.60555e-06,7.61747e-06
1.69,7.80821e-06,7.9155e-06,7.80821e-06,7.82013e-06,7.72476e-06,7.56979e-06,7.62939e-06
1.7,7.96318e-06,7.78437e-06,7.84397e-06,7.689e-06,7.7486e-06,7.62939e-06,7.62939e-06
1.71,7.93934e-06,7.96318e-06,7.85589e-06,7.73668e-06,7.72476e-06,7.66516e-06,7.56979e-06
1.72,7.87973e-06,7.87973e-06,7.80821e-06,7.76052e-06,7.66516e-06,7.72476e-06,7.60555e-06
1.73,7.90358e-06,7.87973e-06,7.73668e-06,7.77245e-06,7.71284e-06,7.67708e-06,7.59363e-06
1.74,7.89166e-06,7.87973e-06,7.78437e-06,7.78437e-06,7.689e-06,7.58171e-06,7.60555e-06
1.75,7.9155e-06,7.9751e-06,7.87973e-06,7.87973e-06,7.72476e-06,7.70092e-06,7.59363e-06
1.76,7.89166e-06,7.9751e-06,7.80821e-06,7.76052e-06,7.77245e-06,7.66516e-06,7.60555e-06
1.77,7.78437e-06,7.90358e-06,7.82013e-06,7.66516e-06,7.56979e-06,7.64132e-06,7.58171e-06
1.78,7.9155e-06,7.99894e-06,7.90358e-06,7.77245e-06,7.66516e-06,7.65324e-06,7.56979e-06
1.79,7.87973e-06,7.9751e-06,7.80821e-06,7.78437e-06,7.66516e-06,7.64132e-06,7.65324e-06
1.8,7.9155e-06,7.96318e-06,7.84397e-06,7.82013e-06,7.689e-06,7.66516e-06,7.66516e-06
1.81,7.84397e-06,7.82013e-06,7.9155e-06,7.84397e-06,7.67708e-06,7.689e-06,7.65324e-06
1.82,7.9751e-06,7.90358e-06,7.85589e-06,7.78437e-06,7.70092e-06,7.61747e-06,7.62939e-06
1.83,7.9155e-06,7.95126e-06,7.82013e-06,7.70092e-06,7.66516e-06,7.65324e-06,7.59363e-06
1.84,7.84397e-06,7.83205e-06,7.89166e-06,7.7486e-06,7.66516e-06,7.689e-06,7.64132e-06
1.85,7.82013e-06,7.82013e-06,7.73668e-06,7.78437e-06,7.67708e-06,7.66516e-06,7.52211e-06
1.86,7.93934e-06,7.92742e-06,7.78437e-06,7.76052e-06,7.70092e-06,7.70092e-06,7.58171e-06
1.87,7.9751e-06,7.82013e-06,7.79629e-06,7.78437e-06,7.66516e-06,7.56979e-06,7.54595e-06
1.88,7.87973e-06,7.84397e-06,7.85589e-06,7.80821e-06,7.67708e-06,7.64132e-06,7.60555e-06
1.89,7.93934e-06,7.87973e-06,7.77245e-06,7.78437e-06,7.61747e-06,7.60555e-06,7.59363e-06
1.9,7.9751e-06,7.92742e-06,7.67708e-06,7.73668e-06,7.66516e-06,7.65324e-06,7.55787e-06
1.91,7.92742e-06,7.84397e-06,7.90358e-06,7.84397e-06,7.59363e-06,7.61747e-06,7.66516e-06
1.92,7.9155e-06,7.93934e-06,7.80821e-06,7.83205e-06,7.62939e-06,7.689e-06,7.61747e-06
1.93,7.95126e-06,7.9155e-06,7.82013e-06,7.76052e-06,7.689e-06,7.64132e-06,7.60555e-06
1.94,7.98702e-06,7.85589e-06,7.80821e-06,7.76052e-06,7.64132e-06,7.54595e-06,7.54595e-06
1.95,7.93934e-06,7.90358e-06,7.85589e-06,7.83205e-06,7.72476e-06,7.67708e-06,7.60555e-06
1.96,7.9751e-06,7.90358e-06,7.78437e-06,7.71284e-06,7.64132e-06,7.62939e-06,7.58171e-06
1.97,7.89166e-06,7.9751e-06,7.77245e-06,7.65324e-06,7.67708e-06,7.71284e-06,7.60555e-06
1.98,7.93934e-06,7.92742e-06,7.79629e-06,7.78437e-06,7.66516e-06,7.60555e-06,7.64132e-06
