Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.316,7.43866e-06,7.35521e-06,6.28233e-06,6.58035e-06,6.53267e-06,6.58035e-06,6.53267e-06
0.318,7.39098e-06,7.1764e-06,6.53267e-06,6.74725e-06,6.53267e-06,6.31809e-06,6.58035e-06
0.32,7.25985e-06,6.87838e-06,7.00951e-06,6.74725e-06,6.58035e-06,6.10352e-06,6.31809e-06
0.322,7.00951e-06,6.92606e-06,6.96182e-06,6.83069e-06,6.58035e-06,6.74725e-06,6.6638e-06
0.324,7.22408e-06,6.96182e-06,7.00951e-06,6.53267e-06,6.6638e-06,6.49691e-06,6.49691e-06
0.326,7.25985e-06,6.92606e-06,6.92606e-06,6.44922e-06,6.58035e-06,6.53267e-06,6.61612e-06
0.328,7.25985e-06,7.09295e-06,6.96182e-06,6.96182e-06,6.6638e-06,6.53267e-06,6.83069e-06
0.33,7.04527e-06,7.1764e-06,6.96182e-06,6.79493e-06,6.49691e-06,6.61612e-06,6.23465e-06
0.332,7.00951e-06,7.1764e-06,6.96182e-06,7.00951e-06,6.71148e-06,6.44922e-06,6.61612e-06
0.334,7.14064e-06,6.71148e-06,6.87838e-06,6.74725e-06,6.58035e-06,6.40154e-06,6.61612e-06
0.336,7.09295e-06,6.96182e-06,6.79493e-06,6.71148e-06,6.83069e-06,6.44922e-06,6.71148e-06
0.338,6.92606e-06,7.04527e-06,6.79493e-06,6.61612e-06,6.58035e-06,6.53267e-06,6.74725e-06
0.34,7.09295e-06,6.96182e-06,7.04527e-06,6.61612e-06,6.58035e-06,6.83069e-06,6.31809e-06
0.342,7.14064e-06,7.09295e-06,6.87838e-06,7.1764e-06,6.74725e-06,6.40154e-06,6.58035e-06
0.344,7.35521e-06,7.00951e-06,6.79493e-06,6.74725e-06,6.58035e-06,6.58035e-06,6.36578e-06
0.346,7.35521e-06,6.87838e-06,6.83069e-06,6.83069e-06,6.61612e-06,6.61612e-06,6.49691e-06
0.348,7.09295e-06,7.22408e-06,7.04527e-06,6.6638e-06,6.58035e-06,6.36578e-06,6.61612e-06
0.35,7.09295e-06,7.43866e-06,6.71148e-06,6.74725e-06,6.49691e-06,6.58035e-06,6.49691e-06
0.352,7.14064e-06,7.04527e-06,6.74725e-06,6.87838e-06,6.61612e-06,6.61612e-06,6.49691e-06
0.354,7.60555e-06,7.14064e-06,6.6638e-06,6.58035e-06,6.58035e-06,6.6638e-06,6.44922e-06
0.356,7.30753e-06,7.14064e-06,6.74725e-06,6.6638e-06,6.40154e-06,6.6638e-06,6.49691e-06
0.358,7.04527e-06,7.14064e-06,6.79493e-06,6.87838e-06,5.93662e-06,6.6638e-06,6.71148e-06
0.36,7.30753e-06,7.14064e-06,7.04527e-06,6.53267e-06,6.40154e-06,6.49691e-06,6.28233e-06
0.362,7.04527e-06,7.00951e-06,6.92606e-06,6.92606e-06,6.58035e-06,6.49691e-06,6.53267e-06
0.364,7.22408e-06,6.87838e-06,6.92606e-06,6.49691e-06,6.58035e-06,6.28233e-06,6.53267e-06
0.366,7.09295e-06,7.09295e-06,6.87838e-06,6.83069e-06,6.74725e-06,6.31809e-06,6.40154e-06
0.368,6.74725e-06,7.25985e-06,6.87838e-06,6.61612e-06,6.71148e-06,6.53267e-06,6.6638e-06
