Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
10.92,1.71542e-05,1.71542e-05,1.72377e-05,1.75834e-05,1.80244e-05
10.96,1.71542e-05,1.71304e-05,1.72257e-05,1.76191e-05,1.80006e-05
11.0,1.71661e-05,1.71185e-05,1.72377e-05,1.76072e-05,1.80244e-05
11.04,1.71661e-05,1.71304e-05,1.72257e-05,1.76072e-05,1.79648e-05
11.08,1.719e-05,1.70946e-05,1.72138e-05,1.75953e-05,1.80006e-05
11.12,1.71661e-05,1.70946e-05,1.72377e-05,1.76191e-05,1.80006e-05
11.16,1.71423e-05,1.70827e-05,1.72496e-05,1.76311e-05,1.80244e-05
11.2,1.71781e-05,1.70946e-05,1.72377e-05,1.75953e-05,1.80364e-05
11.24,1.71542e-05,1.71185e-05,1.72138e-05,1.76072e-05,1.80364e-05
11.28,1.71661e-05,1.71065e-05,1.72377e-05,1.75834e-05,1.80364e-05
11.32,1.71304e-05,1.71304e-05,1.72138e-05,1.75953e-05,1.80721e-05
11.36,1.71423e-05,1.71423e-05,1.72019e-05,1.75953e-05,1.80483e-05
11.4,1.71661e-05,1.71304e-05,1.72257e-05,1.75953e-05,1.80602e-05
11.44,1.71661e-05,1.71542e-05,1.71781e-05,1.76072e-05,1.80244e-05
11.48,1.71423e-05,1.71304e-05,1.72019e-05,1.75834e-05,1.80364e-05
11.52,1.71661e-05,1.71304e-05,1.72019e-05,1.75834e-05,1.80364e-05
11.56,1.71542e-05,1.71185e-05,1.72377e-05,1.75834e-05,1.80244e-05
11.6,1.71423e-05,1.71423e-05,1.72377e-05,1.75834e-05,1.80125e-05
11.64,1.71304e-05,1.70946e-05,1.72615e-05,1.75953e-05,1.80602e-05
11.68,1.71185e-05,1.71185e-05,1.72496e-05,1.76191e-05,1.80364e-05
11.72,1.71304e-05,1.70946e-05,1.72377e-05,1.76072e-05,1.80721e-05
11.76,1.71661e-05,1.71304e-05,1.72496e-05,1.75834e-05,1.80483e-05
11.8,1.71423e-05,1.71065e-05,1.72734e-05,1.7643e-05,1.80364e-05
11.84,1.71542e-05,1.71423e-05,1.72377e-05,1.76072e-05,1.80244e-05
11.88,1.71542e-05,1.71304e-05,1.72496e-05,1.75953e-05,1.80244e-05
11.92,1.71423e-05,1.71304e-05,1.72257e-05,1.76311e-05,1.80244e-05
11.96,1.71304e-05,1.71542e-05,1.72377e-05,1.76191e-05,1.80244e-05
12.0,1.71423e-05,1.71304e-05,1.72377e-05,1.7643e-05,1.80483e-05
12.04,1.71781e-05,1.71065e-05,1.72138e-05,1.76549e-05,1.80364e-05
12.08,1.71542e-05,1.71304e-05,1.72615e-05,1.76311e-05,1.80483e-05
12.12,1.71661e-05,1.71304e-05,1.72734e-05,1.76311e-05,1.8084e-05
12.16,1.71661e-05,1.71065e-05,1.72615e-05,1.75357e-05,1.80602e-05
12.2,1.71661e-05,1.71423e-05,1.72496e-05,1.75953e-05,1.80721e-05
12.24,1.71781e-05,1.719e-05,1.72853e-05,1.76191e-05,1.8084e-05
12.28,1.71423e-05,1.71542e-05,1.72734e-05,1.7643e-05,1.80721e-05
12.32,1.71661e-05,1.71423e-05,1.72734e-05,1.7643e-05,1.8084e-05
12.36,1.71542e-05,1.71542e-05,1.72973e-05,1.76191e-05,1.80602e-05
12.4,1.71661e-05,1.71542e-05,1.72853e-05,1.76191e-05,1.8096e-05
12.44,1.71781e-05,1.71542e-05,1.73211e-05,1.76311e-05,1.8096e-05
12.48,1.71542e-05,1.719e-05,1.72853e-05,1.76549e-05,1.80721e-05
