Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.428,7.95126e-06,7.35521e-06,7.73668e-06,7.39098e-06,7.65324e-06,7.22408e-06,7.39098e-06
0.43,7.47442e-06,7.689e-06,7.39098e-06,7.1764e-06,7.39098e-06,7.25985e-06,7.22408e-06
0.432,7.52211e-06,7.65324e-06,7.60555e-06,6.96182e-06,7.22408e-06,7.1764e-06,6.83069e-06
0.434,7.82013e-06,7.14064e-06,7.43866e-06,7.43866e-06,7.35521e-06,7.56979e-06,7.30753e-06
0.436,7.86781e-06,7.52211e-06,7.14064e-06,7.04527e-06,7.04527e-06,7.14064e-06,6.74725e-06
0.438,7.43866e-06,7.47442e-06,7.39098e-06,7.14064e-06,7.25985e-06,7.25985e-06,7.14064e-06
0.44,7.60555e-06,7.25985e-06,7.689e-06,7.35521e-06,7.43866e-06,7.47442e-06,7.30753e-06
0.442,7.82013e-06,7.22408e-06,7.04527e-06,7.65324e-06,7.35521e-06,7.22408e-06,6.92606e-06
0.444,7.52211e-06,7.60555e-06,7.39098e-06,6.74725e-06,7.09295e-06,7.25985e-06,7.04527e-06
0.446,7.78437e-06,7.65324e-06,7.43866e-06,7.1764e-06,7.52211e-06,7.47442e-06,7.39098e-06
0.448,7.78437e-06,7.65324e-06,7.52211e-06,7.14064e-06,7.30753e-06,6.79493e-06,7.04527e-06
0.45,7.60555e-06,7.56979e-06,7.09295e-06,7.39098e-06,7.22408e-06,7.22408e-06,7.43866e-06
0.452,7.90358e-06,7.30753e-06,7.43866e-06,7.1764e-06,7.35521e-06,7.1764e-06,7.25985e-06
